id,created_at,full_text
1589617176998449152,Mon Nov 07 13:54:03 +0000 2022,@SydneyLWatson You would be the first one to complain if the government did nothing and there were mass deaths because of their lack of action. The needs of the many out weigh the needs of the few or the one. Blame China for releasing the virus on the world.
1589617168018468869,Mon Nov 07 13:54:01 +0000 2022,"Time to think big, far beyond China’s Belt and Road. https://t.co/NzjlxoAEZi"
1589617158408925184,Mon Nov 07 13:53:58 +0000 2022,"Participants are from Canada, US, France, Poland, South Korea, UK, Finland, and other countries. Russia and China are noticeably absent."
1589617152616960001,Mon Nov 07 13:53:57 +0000 2022,@CBSNews Did they go to China and tell them first?
1589617150507233281,Mon Nov 07 13:53:56 +0000 2022,@drewlackman @elonmusk China can create anything
1589617148200042496,Mon Nov 07 13:53:56 +0000 2022,"India. China Russia are INCREASING coal production.   
Not bothered to even cut coal production! 

what is the effing point of #COP27 , all the windmill and hellishly expensive electric cars ? #wato #bbcpm https://t.co/4B0Z7L0Agz"
1589617144160956416,Mon Nov 07 13:53:55 +0000 2022,This encapsulates the problem with TikTok more accurately than China is shipping us drugs or sth https://t.co/3mQfz9eNZL
1589617139585253376,Mon Nov 07 13:53:54 +0000 2022,"Macro thoughts: Chinese issues have been caused by the misallocation of capital (housing) and political mismanagement (tech clampdown, birth rates, 0-covid). Fundamentally, China stands strong and will be resilient towards crisis. /1"
1589617138914168832,Mon Nov 07 13:53:54 +0000 2022,@Shahid36391962 @DPJHodges @AyoCaesar China have alot to answer for
1589617130789797889,Mon Nov 07 13:53:52 +0000 2022,"As UNSG @AntonioGuterres prepares to jet off on junkets to Bali and Morocco after pontificating about carbon emissions in Egypt (while silent on jailing of opponents and #COP27's spying app), here was his genocide junket to China: https://t.co/AT2lhASPIl"
1589617127610535938,Mon Nov 07 13:53:51 +0000 2022,@tommy40725836 Sad yes and by the way apple products made in china as well
1589617114281037825,Mon Nov 07 13:53:48 +0000 2022,"@MikeHudema OK, so go to China and start your persuasion there, and when you achieve significant success, come back and tell us your thoughts."
1589617111483428864,Mon Nov 07 13:53:47 +0000 2022,"""Notably absent from the list are Russia, Brazil, China, Australia, DRC and Peru, who hold ~1/2 the world's forests.""

""The only new public 💶 expected is for Germany to double its international aid for forests from €1 to €2bn/2025.""

@joeloyo #COP27 

https://t.co/01MRDgg09P"
1589617110069960704,Mon Nov 07 13:53:47 +0000 2022,"@elonmusk His commitment to free speech is simple, to amplify the voices he supports and suppress the voices he doesn't..

The governments of North Korea, Iran, Russia and China must be very interested in what you're doing with the platform. 

You fit in well with the MAGA Q's #BigBrother"
1589617095033389061,Mon Nov 07 13:53:43 +0000 2022,"@jshort99 @greg_price11 @JackPosobiec Don't worry about it, we'll see.
2024 is going to be a knock drag out fight on both sides.
I hope we get there before China Joe gets us in a nuclear war."
1589617091350446085,Mon Nov 07 13:53:42 +0000 2022,"@OliverNaue @TobiAyodele Don’t just BS without knowledge AK47s are manufactured everywhere China/ Vietnam/Czech/Romania/Egypt/Algeria/Pakistan
Russia sells weapons to Africans legally.
But the biggest illegal weapons trafficking country is  UKRAINE 
https://t.co/oZNXQOpmfJ
https://t.co/iiZn4ZGuHm"
1589617080889917440,Mon Nov 07 13:53:40 +0000 2022,Payments: Russian banks may boost renminbi’s status via China’s ‘Swift’
1589617075529871367,Mon Nov 07 13:53:39 +0000 2022,"@_HenryBolton Lots of container ships here off the coast of Suffolk.  Majority bringing in goods from China.  Stuff we used to manufacture in UK.  As we don’t manufacture, our emissions are relatively low.  Have you got it yet?"
1589617072166010881,Mon Nov 07 13:53:38 +0000 2022,"✅Disapproval aside, using a nuclear weapon could open doors that #Putin would prefer to leave closed. #NATO troops or airpower might become directly involved in #Ukraine.
https://t.co/CwrrG1CGBb 
https://t.co/ZUsYpaj1Lg
https://t.co/MPfg45fA50
https://t.co/xrgAbzteD9"
1589617071088095232,Mon Nov 07 13:53:38 +0000 2022,"@stephen200853 Actually it was specifically chosen to be the language of the Daily Mail.

What would you call this the language of?

I’d call it the language of fascism, colonialism, the langue of Putin and Communist China.

And Scotland is sick of it. I’m sick of sugar coating this imperialism https://t.co/Pz4hdRrtJX"
1589617067912990722,Mon Nov 07 13:53:37 +0000 2022,"@jeremycorbyn “Green” energy is not sustainable, check the minerals required for the transition, much of which is located in China (geopolitical risk similar to natural gas in Russia)"
1589617067032186883,Mon Nov 07 13:53:37 +0000 2022,"Good thing but tht b constrctive
&amp;unbiased &amp;mutually acceptable.
External Agent activities must b considered eg. China,Pakistan, Bangladesh,Myanmar,Srilanka etc.
Internal Jihadist, Naxalite, Maoist,Mafia, Illegal Religious conversions shal b looked at judiciously.
@DrSJaishankar https://t.co/b8aCOBih5B"
1589617062829514752,Mon Nov 07 13:53:36 +0000 2022,China’s crude oil imports in October rebound amid new refinery rollouts https://t.co/s1ptepO645
1589617060887289856,Mon Nov 07 13:53:35 +0000 2022,"China Covid Outbreak To Limit Apple iPhone 14 Pro Availability $AAPL

The story 👇 https://t.co/lBvcZpWoWv"
1589617060019335168,Mon Nov 07 13:53:35 +0000 2022,The ongoing fifth China International Import Expo (CIIE) sees the participation of prominent Malaysian exhibitors in the hopes of gaining even deeper market access to boost business. #GLOBALink https://t.co/5leCQqXyKK
1589617054390554624,Mon Nov 07 13:53:34 +0000 2022,"💥BREAKING NEWS💥
Xi Jinping cervical spine might end his dictatorship any moment!

Three most powerful tyrants in the world may be #Khamenei “saves Iran with heart,”
 #Putin “saves Russia with the anus,” 
#Xijinping  “saves China with vertebrae.”

https://t.co/L9SSJwKqWv"
1589617049894268932,Mon Nov 07 13:53:33 +0000 2022,"@sophielouisecc @JimRile36061297 China, Russia, India not there so pointless without big carbon emitters."
1589617048573087744,Mon Nov 07 13:53:32 +0000 2022,"And it's not just China - the Bloomberg trade tracker from @mljamrisko is showing a pretty somber outlook across the globe.
https://t.co/NFhh3fCMEo"
1589617044982747137,Mon Nov 07 13:53:31 +0000 2022,@MailOnline Greenie-weenie baby boo! DEPORT HER. To China which is destroying the world. The UK is not. JAIL these ecotwerp terrorists now; seize all their assets &amp; wealth too. Getty included.
1589617044135481345,Mon Nov 07 13:53:31 +0000 2022,"@ret_ward @johnredwood And where are you going to get all these batteries, to store enough energy to power the National Grid? And how much is this going to cost? How much CO2 is China going to put into the atmosphere to produce these batteries?"
1589617043472805888,Mon Nov 07 13:53:31 +0000 2022,"🇳🇿🇹🇼🇨🇳 Winston Peters praises Taiwan, makes thinly veiled criticism of China at diplomatic event in Taipei #nzpol #Taiwan https://t.co/MLALuMsnSQ https://t.co/TAbsAyeton"
1589617041723781120,Mon Nov 07 13:53:31 +0000 2022,@craigcalcaterra That man hates China and taxes SO much. Can’t wait to see how he puts “workers first” by voting down Medicare for all
1589617041379819520,Mon Nov 07 13:53:30 +0000 2022,"@EkenjokuP @job_ushie @ms_xchi But you conveniently ignore the meetings Tinubu as Lagos governor with SanwoOlu as a special advisers embarked on to China to woo investors in Lekki FTZ which hosts the seaports.
https://t.co/ks2Wk5b4UL
Read without a biased mind, the LFTZ intiated by Tinubu promoted d seaport https://t.co/OAewnLdROu"
1589617031460290560,Mon Nov 07 13:53:28 +0000 2022,@townhallcom And if we vote for Democrats our country becomes just like Communist Russia and China.
1589617028834660352,Mon Nov 07 13:53:27 +0000 2022,#CIIE on the spot: #Afghan carpets are welcomed at the ongoing China International Import Expo and this is Afghan company BIRARO's third year at the expo. https://t.co/QgZGnoTev0
1589617023100723201,Mon Nov 07 13:53:26 +0000 2022,@DivesTech It’s confirm the sales in China have dropped. Chinese market see no reason to upgrade to the 14. It’s all over the media  week after the launch.
1589617007666036737,Mon Nov 07 13:53:22 +0000 2022,FATF has black-listed Myanmar. Now more sanctions would be imposed and its economic condition would be further deteriorated. China would take benefit of it and Myanmar’s dependence on China would enhance.
1589617005639917568,Mon Nov 07 13:53:22 +0000 2022,"This COP conference will ONLY have credibility if China, USA, India are shamed, hit &amp; penalised big time

But they won’t. They haven’t got the balls. 

So don’t insult the rest of the world by insisting they move the deckchairs abt on the Titanic"
1589616993501851649,Mon Nov 07 13:53:19 +0000 2022,"@thinking_panda @Ellyzhang666 There is still a gap with F22, but the gap is smaller than the basketball level of China &amp; U.S. We can't win in a 5V5 game, but 8v5 can definitely win."
1589616988695187456,Mon Nov 07 13:53:18 +0000 2022,"@minecraft_force @Luke_PlTwitte9 @DefenceU BS. China pharma can handle the ruZZian needs.
Really don't give a fuck about ruZZa's people."
1589616987826974720,Mon Nov 07 13:53:18 +0000 2022,"Never posted this, was a rough sketch of a big thing for isaactober that i never got around to actually making
((I forgot china)) https://t.co/kJpfmLkt1j"
1589616987340410880,Mon Nov 07 13:53:18 +0000 2022,@elonmusk Can China use Twitter?
1589616986371276800,Mon Nov 07 13:53:17 +0000 2022,Apple says iPhone supplies hurt by anti-COVID curbs in China https://t.co/DKOZhfQzpE
1589616981732651009,Mon Nov 07 13:53:16 +0000 2022,@liz_churchill7 @survivinglife3 The US Government should be tasked with payment of costs for detox for those mandated or forced to take  Chinese poison-laden jabs. Deduct those costs from debt owed to Chi-Na. All imports from China should be halted immediately.  No more China.
1589616980046139392,Mon Nov 07 13:53:16 +0000 2022,"@marcelbryar @austinjdahmer @TheNatlInterest You seem to be living in a past world. China's naval capacity is growing fast. Russia may soon prove its not as ""weak"" as major media tells us. After all sanctions failed &amp; UKR is about to experience full Russian aggression. The US deficits are sooooaring.  WW2 is not a template."
1589616962724040705,Mon Nov 07 13:53:12 +0000 2022,@dpcarrington re Guard art 7 Nov .....Cancelled out by China being  100% responsibility for Covid loss &amp; damage .... Max gullibility @ cop is no surprise . #COP27
1589616948060438528,Mon Nov 07 13:53:08 +0000 2022,"Nov 3, 2022, Mint Press News
""President Ursula von der Leyen of the European Commission was clear in this October speech — the fight for the future is a fight for raw earth metals such as lithium, and the West's main competitor in this fight is China.""
https://t.co/8DG40wmcsf"
1589616944004894727,Mon Nov 07 13:53:07 +0000 2022,@Jungkook__China @Glaze_Kookie I voted for #LeftAndRight in #TheCollaborationSong of 2022
1589616942369112065,Mon Nov 07 13:53:07 +0000 2022,"@LaJiaoWangZi @MFA_China I think the number of dissidents would be very few.
Not many foreigners around any more, which is one advantage of ZeroCovid."
1589616939567312897,Mon Nov 07 13:53:06 +0000 2022,Are you planning place order Before China new year holiday ❓ https://t.co/L3OZzSqgSH
1589616937377878017,Mon Nov 07 13:53:06 +0000 2022,"Great thread. If you are worried about China, helping Ukraine is your best play https://t.co/AsHWfC8DwR"
1589616936027295747,Mon Nov 07 13:53:05 +0000 2022,"Qianxia Lake, located in Qingtian County, Zhejiang Province, is the largest fjord-type artificial lake in Zhejiang Province, famous for its beautiful scenery and historical attractions. https://t.co/eiQOq1a1CN"
1589616921996951552,Mon Nov 07 13:53:02 +0000 2022,"They are proceeding cautiously despite the deepening impact of the Covid policies, the people said, pointing to a long path to anything approaching pre-pandemic levels of activity, with the timeline stretching to sometime near the end of next year.  https://t.co/x1f4TBRNXV"
1589616921301123073,Mon Nov 07 13:53:02 +0000 2022,"New Research: Investigation and analysis of carbapenem-resistant gram-negative bacterial infection rates across hospitals in Shandong Province in China: Background

The increasing incidence of carbapenem-resistant bacterial… https://t.co/YzDRZNsl3c #PublicHealth #HealthForAll"
1589616915986927617,Mon Nov 07 13:53:01 +0000 2022,Japan and China were both on my list to visit in 2019 and 2020 😭 I- I feel like… it’s time i go ahead and book it 😗
1589616887801188354,Mon Nov 07 13:52:54 +0000 2022,"not satisfied with a million+ deaths at home, one of the regime's mouthpieces sets its sights on china https://t.co/a1wSBvbWSK"
1589616886031212545,Mon Nov 07 13:52:53 +0000 2022,The ASEAN-China South China Sea Code of Conduct - it's a journey not a destination - as I first said in a presentation back in 2017... https://t.co/QGvk1SpFD7 https://t.co/QWNsDqfhT5
1589616885741793280,Mon Nov 07 13:52:53 +0000 2022,"AMERICA IS SCARED | China &amp; Russia $49,000 Million Build 7,000 km STRATE... https://t.co/L3ux3gBRRx via @YouTube We should be proud of building the China-Russia partnership which grows stronger by the day!"
1589616884525445121,Mon Nov 07 13:52:53 +0000 2022,"As it is now, the US has been (inefficiently) trying to prepare for both EUCOM and PACOM scenarios. Our near peer adversaries  only have to prepare for one. Supporting Ukraine all the way to the finish wipes out one of China's biggest inherent, asymmetric, advantages. 12/n"
1589616872500363264,Mon Nov 07 13:52:50 +0000 2022,@Torydemocrats What about China paying Covid reparations to us 🤷‍♀️
1589616864170504194,Mon Nov 07 13:52:48 +0000 2022,@EugeneZha @liwentao0008 @MoNDefense Let me ask you. What other country is doing the same as communist china right now? Stop using 1 million dead American of Wuhan corona virus as excuse to lock Chinese in cages.
1589616858235559936,Mon Nov 07 13:52:47 +0000 2022,"@WSJ @alvinllum So not even China is forcing kids to be vaccinated, yet HK is."
1589616855156772865,Mon Nov 07 13:52:46 +0000 2022,"Fast-acting treatment for depression shows promise in mice, study finds https://t.co/nBedTap5Az"
1589616845681672193,Mon Nov 07 13:52:44 +0000 2022,"#Shehbaz_Kashmiri's China visit &amp; outcomes of mighty delegation.
#China wants #Pakistan to stand on right side of history of world on major regional &amp; intl issues with fairness &amp; justice ways, Arab stands on right sides of uncertain world history.
Chines President press Statement https://t.co/ecALDj1ylO"
1589616829773017094,Mon Nov 07 13:52:40 +0000 2022,"Among more than 2400 national weather stations in China：

Dongxing has the highest annual average rainfall, 2739.7mm

The highest annual rainfall is in Fangchenggang, 4147.7mm

The daily rainfall record is Shangcai,755.1mm

The 1-hour rainfall record is in Zhengzhou,201.9mm https://t.co/xuQCBIpXTU"
1589616825532567553,Mon Nov 07 13:52:39 +0000 2022,"#Trump calls #China’s #XiJinping the ‘King’ of China.

“Everything Trump says is either confession or projection.”

#JohnHeilemann
@JHeil
https://t.co/X9eQAvRAGR"
1589616825322860544,Mon Nov 07 13:52:39 +0000 2022,@UberFacts Ind has overtaken china #ifyuk
1589616817253011456,Mon Nov 07 13:52:37 +0000 2022,@JustStop_Oil Grow some ⚽️and go protest in China you  wouldn’t dare.🐓🐓🐓🐓🐓🐓🐓🐓🐓🐓🐓🐓🐓🐓
1589616817173319680,Mon Nov 07 13:52:37 +0000 2022,"Seems like a quite type morning, $ES_F has some levels from overnight but will wait for the open to look for opportunities. $APPL still looks like crap, further news on China covid policies. Watch the big names and look to see how they bounce."
1589616812878176257,Mon Nov 07 13:52:36 +0000 2022,Canadian intelligence warned PM Trudeau that China covertly funded 2019 election candidates. https://t.co/89NWtGMXuX
1589616809535483904,Mon Nov 07 13:52:35 +0000 2022,@MrMatthewTodd DEPORT HER TO CHINA - she can cry there.
1589616808826634240,Mon Nov 07 13:52:35 +0000 2022,"@LukePatey @ForeignPolicy Definitely. 
Let those ""selected group of German multinationals"" depending on China and hated by every moral German citizens cut their ties with Germany and go to China, or else German patriots will kick them out."
1589616807945830400,Mon Nov 07 13:52:35 +0000 2022,"@VincentLin5 @BrendanCarrFCC People’s republic of China=PRC 
Republic of China=ROC
Republic of Taiwan=ROT
rot= a state of decay usually accompanied by an offensive odor
🤔🤔🤔"
1589616801331445761,Mon Nov 07 13:52:33 +0000 2022,Seems right me…as a December China shut down would easily have the ability to shave 50-60k off deliveries. $TSLA https://t.co/oc4FXrXYE5
1589616797145518083,Mon Nov 07 13:52:32 +0000 2022,"It will change everything
It is happening quickly
#China will be Venezuela like with North Korean properties 
Can not happen quickly enough
#ChinaExposed #AmazingChina https://t.co/BAu0Qnn6Uj"
1589616793286750211,Mon Nov 07 13:52:31 +0000 2022,"@JavelinNorth @Ambrother2 @MeyasAlexandros @DrewPavlou Successful Chinese brands benefit from economy of scale. It's why Chinese drones, laptops, smartphones are becoming very popular because they are super Competitive. 

China has favorable policies and it's not going to be surprising that they are going to dominate the EV industry. https://t.co/sUAfzppHyS"
1589616790652321792,Mon Nov 07 13:52:31 +0000 2022,"@DuncanSRamsey @mudballs63 @NicholasTyrone Well, according to tweets on here the lesser of the bad options is the status quo, unless you want total open borders, or Ed Milliband this morning promising reparations to all these countries because of the Industrial Revolution, billions of £'s including to China. what a tw*t."
1589616784428404737,Mon Nov 07 13:52:29 +0000 2022,"Guess who the Trudeau ""liberals"" will blame when they lose the next election https://t.co/3dkuQJfGlu"
1589616782406717440,Mon Nov 07 13:52:29 +0000 2022,@FunnelsFlaming All it says is made in china
1589616775691644933,Mon Nov 07 13:52:27 +0000 2022,"""So, until we make legislative changes on interference,"" Stanton said, ""it's just CSIS telling our politicians, 'Hey, be careful out there.'""

Canadian intelligence warned PM Trudeau that China covertly funded 2019 election candidates: Sources
https://t.co/zFhKzezFez"
1589616772902457344,Mon Nov 07 13:52:26 +0000 2022,@elonmusk @kylegrantham The anger and Infighting in America is proof they can no longer defend its people against foreign and domestic enemies. The Dream is Over. The American experiment has failed. The sooner we realize that China is the new super power the sooner we can move on.
1589616772789174273,Mon Nov 07 13:52:26 +0000 2022,What to do with ill gotten $?  Odd story. 🐔 https://t.co/Ay0HqOQ8HQ
1589616768074780674,Mon Nov 07 13:52:25 +0000 2022,"""......down 43 per cent as a result of tough Brussels sanctions targeting the Russian economy, while Russian trade with China increased 23 per cent, making the world’s second-largest economy Russia’s top trading partner""
https://t.co/0FyRGDb9Wq"
1589616764173836289,Mon Nov 07 13:52:24 +0000 2022,FNGR put his set online! Of not going steady but babe i planned our wedding already.
1589616762584461312,Mon Nov 07 13:52:24 +0000 2022,China Covid Cases Jump to Six-Month High as Outbreaks Flare  https://t.co/tjso83Wb3g
1589616743768788994,Mon Nov 07 13:52:20 +0000 2022,"@WBrettWilson I think Canada’s oil&amp; gas potential was severely under-tapped for decades, but for the record, China is a leader in green and renewable energies. https://t.co/Uzt2dn98RR"
1589616743013834753,Mon Nov 07 13:52:19 +0000 2022,"The UN secretary general called on China and the U.S.— the world’s two biggest polluters — to cooperate in addressing climate change. 

 https://t.co/ZXw50KBCNa"
1589616738681094146,Mon Nov 07 13:52:18 +0000 2022,"@thepineapplepen @DailyLoud Absolutely agree-and the ongoing peer pressure as well
I went to 3 different cities in China and visited 3 schools and it was exactly the same in all 3 schools/cities"
1589616738198761472,Mon Nov 07 13:52:18 +0000 2022,"If America, China, and India are all looking at ways of boosting domestic production of key industries as well as sourcing raw materials at home for coming tech to be competitive technologically (hence also militarily), we have to pay attention."
1589616737800294401,Mon Nov 07 13:52:18 +0000 2022,"Hong Kong stocks bounced to 16,595.91 points today, building on last week’s strong rallies after speculation of China’s easing of the current zero-covid policy. China’s tech giants and property stocks drove the price.
Link to full story: https://t.co/ITkKDsRNbq https://t.co/BZOJru3rhP"
1589616735216205824,Mon Nov 07 13:52:17 +0000 2022,"#Kenya's transport minister has made public documents about a massive Kenyan railway project signed with China after years of secrecy.
https://t.co/4QmyPdVSmu https://t.co/znfk8YMcXz"
1589616732154761219,Mon Nov 07 13:52:17 +0000 2022,@AP The UN has China listed as a DEVELOPING NATION! An just opened 12 new coal processing plants! China funds the majority of green environmental groups in the US. The US has the lowest emissions of top 5 countries. Who doesn't want to live in a cleaner world?  ALL NATIONS ON BOARD
1589616727914340353,Mon Nov 07 13:52:16 +0000 2022,@PravinSawhney India will become a vassal state of China if India goes with China...
