id,created_at,full_text
1589108843644334081,Sun Nov 06 04:14:07 +0000 2022,Looking over Hong Kong 👀🇭🇰 @BoredApeYC #BAYC https://t.co/l2zoBQY5nm
1589108827215253505,Sun Nov 06 04:14:03 +0000 2022,@RealSexyCyborg Could you take a short trip to Hong Kong to get a booster?
1589108175139409922,Sun Nov 06 04:11:27 +0000 2022,".@sasahongkong Ladies’ Purse Raceday @ Sha Tin.
Overcast, chance of a shower.
🏆G3 feature R7 @ 4:05pm.

Best: R10 | 2 Keefy
Value: R3 | 1 Brilliant Pioneer (EW)

R1 @ 1:00pm

#RTWPreview: https://t.co/OEMkNouEps
📺💻Livestream: https://t.co/ZbZ2Ynb1fW
@HKJC_Racing #HKRacing 🇭🇰 https://t.co/vAqHAYwfvz"
1589108168050999296,Sun Nov 06 04:11:26 +0000 2022,"@sullybaseball To be fair, Hong Kong Phooey was a #1 super guy."
1589107896348213248,Sun Nov 06 04:10:21 +0000 2022,@ruthbenghiat @sandibachom I stand with Hong Kong against the CCP
1589107560816123905,Sun Nov 06 04:09:01 +0000 2022,"As far as I'm concerned, Hong Kong is the best startup city in the world right now."
1589107275721232386,Sun Nov 06 04:07:53 +0000 2022,"@megbzk @pNetworkDeFi a coordinated fraud scheme with $GALA then converted into a ponzi token with $pGala with the support of 
@justinsuntron
 
@GoGalaGames
 
@HuobiGlobal
 and 
@pNetworkDeFi
 A case for 
@MAS_sg
 
@hkmagovhk
 Securities and Futures Commission of Hong Kong 
@SECGov
 
@cz_binance"
1589107237250772992,Sun Nov 06 04:07:44 +0000 2022,IPv4 address 43.243.120.0/22 transferred from AS Data(Hong Kong)Limited (HK🇭🇰/APNIC) to Viettel Timor Leste (TL🇹🇱/APNIC) on 2022-11-04. Previous delegation date: 2014-09-11
1589107217445158912,Sun Nov 06 04:07:39 +0000 2022,@megbzk @GoGalaGames @BitBenderBrink A clearly coordinated fraud scheme with $GALA then converted into a ponzi token with $pGala with the support of @justinsuntron @GoGalaGames @HuobiGlobal and  @pNetworkDeFi A case for  @MAS_sg @hkmagovhk Securities and Futures Commission of Hong Kong @SECGov @cz_binance
1589107214366687232,Sun Nov 06 04:07:38 +0000 2022,"ONE Notary In Bid to Show It Is Open, Hong Kong Bends Covid Rules … for Some https://t.co/FqelXtG1YP onlinenotaryexperts"
1589107027988475904,Sun Nov 06 04:06:54 +0000 2022,"@pplsartofwar Hong Kong's constitutional future will be decided by HKers. Independence is unlikely, but it is no longer off the table."
1589106814682996737,Sun Nov 06 04:06:03 +0000 2022,"Hong Kong and mainland China students boost UK home demand, agents say - South China Morning Post https://t.co/lOfK1Au8p1"
1589106167300911104,Sun Nov 06 04:03:29 +0000 2022,@mbrookerhk Hong Kong style pastries and buns too?
1589106037214568448,Sun Nov 06 04:02:58 +0000 2022,"Hong Kong 7s 
lUpdatel Try!!!
Jeremaia Matana                                                             
Fiji 10-0 South Africa
#Sports #FBCNews #FijiNews #Fiji #FijiSports#Halftime"
