id,created_at,text
1584561448314802176,Mon Oct 24 15:04:23 +0000 2022,RT @steventduffy: George Soros  said in 2021 that those invested in China mainly the likes of BlackRock should be prepared to lose EVERYTHI…
1584561447744307200,Mon Oct 24 15:04:23 +0000 2022,RT @Resist_05: Klaus Schwab says the word won’t be run by superpowers such as the US/China… it will be run by WEF stakeholders such as Blac…
1584561446452502528,Mon Oct 24 15:04:23 +0000 2022,"RT @TGTM_Official: What is the largest cult in China?
What is the most practiced religion in China?

#TheGreatTranslationMovement https://t…"
1584561445681135616,Mon Oct 24 15:04:23 +0000 2022,"RT @XHNews: A Turkish scholar said that China's socialist modernization, backed by its rising economic strength in the world, is a well-fun…"
1584561442547646464,Mon Oct 24 15:04:22 +0000 2022,"RT @theworldindex: Motor Vehicle Production, in 2021:

1.🇨🇳 China: 26.08m
2.🇺🇸 USA: 9.16m
3.🇯🇵 Japan: 7.84m
4.🇮🇳 India: 4.39
5.🇰🇷 South Kor…"
1584561441461313536,Mon Oct 24 15:04:22 +0000 2022,"RT @FerdyOmondi: Kenya gave the US Barack Obama.
Now it has given the UK Rishi Sunak.
China you're next... https://t.co/IvMNl49Ing"
1584561438966054913,Mon Oct 24 15:04:21 +0000 2022,"RT @Athena_2U: (English Translation)Excerpt from interview for @Cosmopolitan (China). 
Gong Jun, ""I don't want to turn acting into an assem…"
1584561436470435840,Mon Oct 24 15:04:20 +0000 2022,"@cathyraats @DagnyTaggart963 Ah, yes. You're right that the west has been running their own supplied below danger l… https://t.co/R3tmAtnkgx"
1584561434209681410,Mon Oct 24 15:04:20 +0000 2022,"RT @ianbremmer: problem: if you’re doing business in china, you can’t comment on today’s hu jintao incident. 

have to ask yourself how muc…"
1584561433970241536,Mon Oct 24 15:04:20 +0000 2022,RT @zhang_heqing: China's railway construction. #AmazingChina #China https://t.co/LlxkZpXISs
1584561431449456645,Mon Oct 24 15:04:19 +0000 2022,The world has not been closer to a nuclear war with recent skirmishes and sabre-rattling between nuclear powers — U… https://t.co/KFdkDoiydw
1584561430648406016,Mon Oct 24 15:04:19 +0000 2022,@mfa_russia @mod_russia @iaeaorg @Amb_Ulyanov @mission_rf @RF_OSCE @RusEmbUSA @RussianEmbassyC @RussianEmbassy… https://t.co/gYiXrsJDjk
1584561430556131330,Mon Oct 24 15:04:19 +0000 2022,"@CrypTodd @octal except, you know, the complete opposite because Taiwan is a free, liberal, democratic country that… https://t.co/xUI29eYKIT"
1584561430006595584,Mon Oct 24 15:04:19 +0000 2022,RT @lisaabramowicz1: “The Hong Kong market is seeing a panic selling moment.” https://t.co/fdw5daYbz6 https://t.co/Tv6Kuk8TdQ
1584561429986017280,Mon Oct 24 15:04:19 +0000 2022,@mfa_russia @mod_russia @iaeaorg @Amb_Ulyanov @mission_rf @RF_OSCE @RusEmbUSA @RussianEmbassyC @RussianEmbassy… https://t.co/ssaMgDIkD7
1584561428119179264,Mon Oct 24 15:04:18 +0000 2022,"RT @jeansaystaistoi: the fact that y'all invalidate her POC fans cause you can't stand the success.

Mind you, Philippines gave her like 11…"
1584561427607564290,Mon Oct 24 15:04:18 +0000 2022,@ShinodaThomas @pelletgun17 @zlj517 Poor man brainwashed by anti-China media.
1584561426009493505,Mon Oct 24 15:04:18 +0000 2022,"RT @IndoPac_Info: #China’s reshuffled military leadership sends clear signal that the #PLA will focus on #Taiwan

Xi has all the pieces in…"
1584561425904988161,Mon Oct 24 15:04:18 +0000 2022,"RT @XHNews: China has actively contributed to global climate governance, vice minister of ecology and environment Zhai Qing said. As the wo…"
