id,created_at,text
1584631133131530243,Mon Oct 24 19:41:17 +0000 2022,"RT @duty2warn: AG Garland's press conference, still ongoing, announces charges against 13 PRC officials (People's Republic of China), 10 of…"
1584631130397249536,Mon Oct 24 19:41:17 +0000 2022,"China won't export devt model, opposes imposition on others - Global Times https://t.co/bP9Uu5zHbv"
1584631129847795712,Mon Oct 24 19:41:17 +0000 2022,Clampdown on chip exports is the most consequential US move against China yet https://t.co/BQ643bMrek via @ConversationEDU
1584631127427670017,Mon Oct 24 19:41:16 +0000 2022,RT @productegy: Breaking: @DOJNatSec announces criminal case against China interfering in United States.
1584631124554579969,Mon Oct 24 19:41:15 +0000 2022,RT @vmsalama: Attorney General Merrick Garland says intelligence officers from China have been trying to undermine US judicial system over…
1584631124168359936,Mon Oct 24 19:41:15 +0000 2022,"RT @BBCNewsnight: ‘It’s obvious China has taken back Hong Kong… their next step is to annex Taiwan’

#Newsnight’s diplomatic editor @MarkUr…"
1584631123669573632,Mon Oct 24 19:41:15 +0000 2022,"RT @prchovanec: But hopefully we aren’t China, right?"
1584631123598282752,Mon Oct 24 19:41:15 +0000 2022,"RT @neiltyson: Aug 3, 2018

The largest Telescope in the world, a mile in circumference, is no longer in the USA. It’s in the Guizhou provi…"
1584631122281238528,Mon Oct 24 19:41:15 +0000 2022,"RT @HarvardAsh: The EU's proposed ban on forced labor, along with Beijing's continued support of Russia, may put the Sino-European relation…"
1584631122230583296,Mon Oct 24 19:41:15 +0000 2022,RT @DrewPavlou: Tremendous honour to speak to the Oxford Union today about my human rights activism against the Chinese government! The Chi…
1584631120749989888,Mon Oct 24 19:41:14 +0000 2022,RT @AZgeopolitics: 🇹🇼 ⚔️ 🇨🇳 Taiwan increases energy reserves amid expectations of China's offensive — Deputy Economy Minister Zeng Wensheng…
1584631119416561664,Mon Oct 24 19:41:14 +0000 2022,"RT @FerroTV: “China growth data surprised positively over the weekend, but their equity market is selling off strongly today. We believe th…"
1584631119009677313,Mon Oct 24 19:41:14 +0000 2022,"@U_Rochas Obi China, 😃 see your life outside. Lienus."
1584631117441011712,Mon Oct 24 19:41:14 +0000 2022,"JUST IN
WH Press Sec Karine #JeanPierre presser (taking Qs): Says she doesn't have anything to share right now re:… https://t.co/gDaNG2Y6pk"
1584631116484743168,Mon Oct 24 19:41:13 +0000 2022,RT @Reuters: Toyota to produce electric car powered by BYD batteries in China https://t.co/BTEpH5UdXG https://t.co/sWTxp2x6eG
1584631108146462720,Mon Oct 24 19:41:11 +0000 2022,"I couldn't resist the lure of #blackandwhite at the protest against #China's #CCP yesterday.

Shot this with… https://t.co/IxyEGmOEw4"
1584631107802501122,Mon Oct 24 19:41:11 +0000 2022,"$SPY $QQQ $EWW Bad news from China's CATL Slows Battery Investment Plan for U.S., MexicoMexico"
1584631107760185344,Mon Oct 24 19:41:11 +0000 2022,"RT @VenetiaSpencer: #MerrickGarland just announced that China attempted to get top-secret information, but there was an insider!
Do you kno…"
1584631104375377920,Mon Oct 24 19:41:10 +0000 2022,@hugolowell China. Not Trump. Interesting
1584631103155208192,Mon Oct 24 19:41:10 +0000 2022,@_TimSwain_ @Fred_Betel @DOJNatSec Are you for real? Just patents? Not worth anything in China? I presume you have… https://t.co/LqhZAeh86o
1584631100055248896,Mon Oct 24 19:41:09 +0000 2022,"RT @MichaelArt123: DOJ charges China with attempting to steal U.S. technology, and mounting a long term effort to obstruct The US Judicial…"
1584631099610669056,Mon Oct 24 19:41:09 +0000 2022,"RT @GordonGChang: No #American is permitted to buy land in #China, so why do we permit parties from China to buy land in #America? Whatever…"
