id,created_at,text
1584601052644773894,Mon Oct 24 17:41:46 +0000 2022,"RT @afshineemrani: So, if Trump wanted to ban TikTok because he warned that China was spying on us- he's evil and anti American.  

But, if…"
1584601051054817280,Mon Oct 24 17:41:45 +0000 2022,"Harvey Weinstein goes on trial in Los Angeles on charges of rape and sexual assault https://t.co/jwfoUYHb5a
#Biden… https://t.co/7VroYDteku"
1584601050891550720,Mon Oct 24 17:41:45 +0000 2022,"Former Minneapolis officer who helped restrain George Floyd pleads guilty https://t.co/ixcOIJJ08A
#Biden #CNN… https://t.co/NQCDubtauy"
1584601050681856000,Mon Oct 24 17:41:45 +0000 2022,"RT @theworldindex: Number of passengers carried by airlines, 2021

🇺🇸 American Airlines: 123.7m
🇺🇸 Southwest: 123.2m
🇺🇸 Delta: 103.1m
🇮🇪 Ry…"
1584601050614472704,Mon Oct 24 17:41:45 +0000 2022,"Elon Musk must close Twitter deal by end of this week or face trial https://t.co/FBn6AYkjQF
#Biden #CNN #India… https://t.co/5IoDrdX0pK"
1584601049620484115,Mon Oct 24 17:41:45 +0000 2022,"2 students injured in school shooting in St. Louis, suspect in custody, police say https://t.co/ieI29vuTKQ
#Biden… https://t.co/apxyZTVXdB"
1584601049540792342,Mon Oct 24 17:41:45 +0000 2022,"Hear this father's warning to other parents as RSV cases rise https://t.co/L7R5uGJikU
#Biden #CNN #India #World… https://t.co/hqymLE4ofM"
1584601049498804227,Mon Oct 24 17:41:45 +0000 2022,"Two alleged Chinese spies charged with trying to obstruct US Huawei investigation https://t.co/1H2fDPrmsQ
#Biden… https://t.co/YbyrWe6dl5"
1584601049419190272,Mon Oct 24 17:41:45 +0000 2022,"'Succession' Season 4 teaser trailer promises more Roy family drama https://t.co/AnBck9Yxsg
#Biden #CNN #India… https://t.co/7D7pKBx3Qs"
1584601045342486533,Mon Oct 24 17:41:44 +0000 2022,"RT @SeemaSengupta5: Modi govt vilifies Gandhis. But Chinese firms, linked to China's State intelligence, controlled BJP's 2019 Lok Sabha po…"
1584601040728772608,Mon Oct 24 17:41:43 +0000 2022,"RT @GordonGChang: No #American is permitted to buy land in #China, so why do we permit parties from China to buy land in #America? Whatever…"
1584601037079515148,Mon Oct 24 17:41:42 +0000 2022,"China plans world’s biggest wind farm, capable of powering 13 million homes

https://t.co/ijx4Ze1Sam"
1584601036605779968,Mon Oct 24 17:41:42 +0000 2022,"@JuaniChiro1234 Because of the cost of education, prices, etc., if you want to have a child in China, then you need… https://t.co/ubJAtufRRl"
1584601035083251712,Mon Oct 24 17:41:41 +0000 2022,Hearing Chatter $AAPL getting banned from china
1584601034806030336,Mon Oct 24 17:41:41 +0000 2022,"🇨🇳🇶🇦 China-Qatar relations exemplified in World Cup preparation, giant panda fostering, joint efforts in energy cri… https://t.co/tjAOa3wD3F"
1584601032897703937,Mon Oct 24 17:41:41 +0000 2022,"RT @garyblack00: WS traders getting this wrong. $TSLA cutting price below the key ¥300K level on M-Y SR (¥299,988) and other TSLA models co…"
1584601030008143874,Mon Oct 24 17:41:40 +0000 2022,"RT @MaryJoe38642126: .@ChinaEmbGermany 

PLS #SpeakOut re: #China’s #Yulin #10Day #DogEatingFestival:

+- #10000Dogs Are Intentionally #TOR…"
