id,created_at,text
1584544679751606272,Mon Oct 24 13:57:45 +0000 2022,"@DrEricDing Eric, if you believe
1. China stopped the virus
2. Has a growing GDP

Then you truly are gullible and dumb."
1584544679424450561,Mon Oct 24 13:57:45 +0000 2022,RT @ChinaDaily: #FMsays China and Vatican decided to extend a provisional agreement on the appointment of bishops for two years on Saturday…
1584544678778523648,Mon Oct 24 13:57:45 +0000 2022,"Prime Minister Modi on India China Relations on War.... Click the link to watch. 
https://t.co/c9WZsHZN7N… https://t.co/ltZrK9bInq"
1584544675263762432,Mon Oct 24 13:57:44 +0000 2022,"RT @RPatriot4Life: @POTUS Quit with the Lies already...

We quit spending on a bogus China virus hoax, but you did absolutely nothing!! NOT…"
1584544675087912960,Mon Oct 24 13:57:44 +0000 2022,"RT @haotonin: great wall                                great visuals
of china                                   of china

#MAMAVOTE #seven…"
1584544674370314243,Mon Oct 24 13:57:44 +0000 2022,"RT @SenDanSullivan: #China represents the greatest global threat to American interests, values, and prosperity this century. 

We have a lo…"
1584544672394801154,Mon Oct 24 13:57:43 +0000 2022,@MahyarTousi Back to analogue for many; #Infosyschina is owned by @RishiSunak inlaws who provide… https://t.co/03DkpQUQko
1584544669731389440,Mon Oct 24 13:57:43 +0000 2022,"RT @NFSC_HAGnews: 💥 During the closing meeting of the 20th National Congress of the Communist Party of China, Hu Jintao was dragged out of…"
1584544668573900808,Mon Oct 24 13:57:43 +0000 2022,"The Fed, BOJ, China and the UK: Macro Man Podcast https://t.co/FY174SGCrN"
1584544667529785344,Mon Oct 24 13:57:42 +0000 2022,"@BadDK Its okay. Good Job btw, Thankyou China Open"
1584544666866704385,Mon Oct 24 13:57:42 +0000 2022,"RT @s_m_marandi: Yes, he invaded Iraq and destroyed Libya. He crushed the children of Venezuela, Palestine and Afghanistan. He supported ex…"
1584544664337928196,Mon Oct 24 13:57:42 +0000 2022,"RT @RichSementa: ""A little-noticed federal lawsuit, Missouri v. Biden, is uncovering astonishing evidence of an entrenched censorship schem…"
1584544661409918977,Mon Oct 24 13:57:41 +0000 2022,"RT @FinancialTimes: Opinion: With China’s economy growing at 2.5%, and assuming that the US grows at 1.5% with similar rates of inflation a…"
1584544660969906182,Mon Oct 24 13:57:41 +0000 2022,RT @LindsayPGorman: Great review contextualizing the semiconductor export controls and where we are in US-China tech comp from @johnsfeng i…
1584544659514093569,Mon Oct 24 13:57:40 +0000 2022,@WBrettWilson @NATO What would the US do if Canada allowed china to put military bases in canada?
1584544659120193537,Mon Oct 24 13:57:40 +0000 2022,@RepMTG @JoeBiden Biden &amp; his band of money laundering thieves sold out to China. China would love nothing more tha… https://t.co/wGOlsJir6P
1584544657908039687,Mon Oct 24 13:57:40 +0000 2022,RT @Resist_05: Klaus Schwab says the word won’t be run by superpowers such as the US/China… it will be run by WEF stakeholders such as Blac…
