id,created_at,text
1584546741361049602,Mon Oct 24 14:05:57 +0000 2022,RT @business: ⚡️ Xi Jinping stacks China's most powerful body with allies. Potential rivals are out. And not a single woman sits on the Pol…
1584546736999395328,Mon Oct 24 14:05:56 +0000 2022,"RT @nedryun: “A little-noticed federal lawsuit, Missouri v. Biden, is uncovering astonishing evidence of an entrenched censorship scheme co…"
1584546735128739841,Mon Oct 24 14:05:55 +0000 2022,"RT @CGMeifangZhang: China’s trade with Russia surged by 32.5% on the yearly basis in the first nine months of the year, with imports up by…"
1584546734692147201,Mon Oct 24 14:05:55 +0000 2022,@GestaltIT @WriterOfTech1 The law of unintended consequences: When will China start her Manhattan project for chips… https://t.co/iT1DLPA5my
1584546734549897222,Mon Oct 24 14:05:55 +0000 2022,RT @wealth: The richest tycoons doing business in China have lost more than $9 billion in the market selloff that followed Xi Jinping’s tig…
1584546733509353472,Mon Oct 24 14:05:55 +0000 2022,"RT @JavierBlas: Lies, damned lies, and statistics. I have updated this @opinion chart with fresh data.

China imported a record of ~1 milli…"
1584546730246213632,Mon Oct 24 14:05:54 +0000 2022,RT @BitcoinKeith: #Bitcoin  #BNB  #AFEN showing strength today as China and other giant nations’ financial industries are sinking biggest s…
1584546729889669121,Mon Oct 24 14:05:54 +0000 2022,"@geostylegeo I don't think anyone decided this, not directly

Chinese labour is so much cheaper, western companies… https://t.co/16I2S97JJ5"
1584546726664605696,Mon Oct 24 14:05:53 +0000 2022,"RT @AMFChina: An interesting formulation by @emilyrauhala: ""hard not to see this pic as the encapsulation of an era"". It represents China's…"
1584546721199112193,Mon Oct 24 14:05:52 +0000 2022,@christopherhope England is getting more &amp; more like China &amp; Russia.
1584546720939376640,Mon Oct 24 14:05:52 +0000 2022,RT @SofiaHCBBG: There are bad days in China's markets and then there are days like today. The worst stock losses since 2008 and all-time lo…
1584546718225297409,Mon Oct 24 14:05:51 +0000 2022,@ReportBeijing People panicking. My opinion: Everything is going crazy right now. You need to sit tight and wait fo… https://t.co/S1Hot94XGn
1584546717680037888,Mon Oct 24 14:05:51 +0000 2022,"RT @noclador: Ukraine needs weapons and Germany needs help tackling corruption.

Therefore I propose a deal: Ukraine gets all the weapons i…"
1584546716216283136,Mon Oct 24 14:05:51 +0000 2022,"RT @RobinBrooksIIF: There's lots of seasonality to global trade data, so it's best to compare China's exports to Russia in September 2022 t…"
1584546715431944192,Mon Oct 24 14:05:51 +0000 2022,Vintage Hand Painted Lefton China 25th Anniversary Sugar Bowl and Creamer (280N) Featuring Wedding Bells and Leaves… https://t.co/1UI1Ct7LOo
1584546712055869441,Mon Oct 24 14:05:50 +0000 2022,"RT @thinking_panda: 14. Good govt decisions are handed down from generation to generation. In China, ""serving the people"" and ""reform and o…"
1584546711917146112,Mon Oct 24 14:05:50 +0000 2022,RT @MattH_4America: Remember when Gen. Milley secretly called China and committed treason?
1584546710675722240,Mon Oct 24 14:05:49 +0000 2022,@CP24 Fireworks are bad at anytime of year not just Diwali! They should be banned unless people want Canada’s air q… https://t.co/DwiTP5oFBg
1584546709157212160,Mon Oct 24 14:05:49 +0000 2022,@KariLake @NFL Screw the NFL and their virtue hypocrisy. They block minority hiring while having end racism on thei… https://t.co/Z3GytNGHvS
1584546706682937345,Mon Oct 24 14:05:48 +0000 2022,"RT @GordonGChang: No #American is permitted to buy land in #China, so why do we permit parties from China to buy land in #America? Whatever…"
1584546699573628928,Mon Oct 24 14:05:47 +0000 2022,RT @zerohedge: China Stocks Crash As Xi Tightens Grip On Power https://t.co/mW2Vd2YQbg
