id,created_at,text
1584604783075536897,Mon Oct 24 17:56:35 +0000 2022,"RT @garyblack00: IMO, @elonmusk likely selling TSLA shares today. 
1/ China price cuts were expected (came a week early)
2/ WS hasn’t cut 4…"
1584604782475739136,Mon Oct 24 17:56:35 +0000 2022,RT @cnnbrk: The US Justice Department has unsealed charges against two alleged Chinese spies who are accused of interfering with a federal…
1584604777123807233,Mon Oct 24 17:56:34 +0000 2022,"RT @washingtonpost: Two alleged Chinese intelligence officers accused of trying to buy info about federal prosecution
https://t.co/GoSbIIEv…"
1584604774321819652,Mon Oct 24 17:56:33 +0000 2022,RT @cnnbrk: The US Justice Department has unsealed charges against two alleged Chinese spies who are accused of interfering with a federal…
1584604769817362432,Mon Oct 24 17:56:32 +0000 2022,"RT @washingtonpost: Two alleged Chinese intelligence officers accused of trying to buy info about federal prosecution
https://t.co/GoSbIIEv…"
1584604769049792512,Mon Oct 24 17:56:32 +0000 2022,@alan_mark12 @arrobo_B @nytimes Governing officials are bound to follow rules established in that constitution. Whi… https://t.co/tDitwhtvNh
1584604766872928256,Mon Oct 24 17:56:31 +0000 2022,"@iSinghApurva @narendramodi @PMOIndia Haan behen, Bina magazine ka gun china par taag rahe hain ??

Oops sorry, tha… https://t.co/akaN0AOS9S"
1584604764402089985,Mon Oct 24 17:56:31 +0000 2022,"RT @johnrecore: @LarryAndress2 Stock up now, Joe doesn’t have a plan... he already sold our strategic reserve to China. Guess what this cri…"
1584604763379093504,Mon Oct 24 17:56:30 +0000 2022,"RT @zzabbits: Google/Facebook banned in China. 
TikTok banned in US. 

If governments don’t even trust the platforms, why should you? 

The…"
1584604761789067264,Mon Oct 24 17:56:30 +0000 2022,"RT @FerdyOmondi: Kenya gave the US Barack Obama.
Now it has given the UK Rishi Sunak.
China you're next... https://t.co/IvMNl49Ing"
1584604759322816512,Mon Oct 24 17:56:29 +0000 2022,RT @AJiazhang: I’ve heard every excuse possible for nuclear. Do you really think China or Russia would say no to unlimited energy because s…
1584604756546187264,Mon Oct 24 17:56:29 +0000 2022,"RT @BobLoukas: If the market wants another leg down, China can easily become the 'catalyst'."
1584604754835312640,Mon Oct 24 17:56:28 +0000 2022,@RNCResearch Treason party prefers traitor presidents. https://t.co/MFs44CkVIK
1584604752792281089,Mon Oct 24 17:56:28 +0000 2022,"RT @ianbremmer: canada, mexico, most of europe (-pol/hung), japan, s korea: prefer biden 

gulf states, israel, india, hungary, poland, rus…"
1584604752259620866,Mon Oct 24 17:56:28 +0000 2022,"RT @JavierBlas: Lies, damned lies, and statistics. I have updated this @opinion chart with fresh data.

China imported a record of ~1 milli…"
1584604750519373824,Mon Oct 24 17:56:27 +0000 2022,@BigJoeBastardi @JamesSu1313 And we'll own nothing while China's carbon spewing reliance on Coal gets a free pass.… https://t.co/l3MJIOrXes
1584604750078615552,Mon Oct 24 17:56:27 +0000 2022,RT @sfgrannis: China's dismal prospects https://t.co/CSc0lJGC9k
1584604749927976961,Mon Oct 24 17:56:27 +0000 2022,"RT @GeromanAT: Dear EU leaders - you can't win against Russia and China with a broken economy.
-
You are welcome."
1584604749756006400,Mon Oct 24 17:56:27 +0000 2022,"RT @GeologyTime: Great shape and color fluorite crystals 

Location: #6 mine Huanggangliang Chifeng Innermorgoli province China

Photo: Adu…"
1584604748392452096,Mon Oct 24 17:56:27 +0000 2022,RT @Chellaney: Modi has set a good example by celebrating every Diwali with soldiers on the front lines. But since the military confrontati…
1584604746807402496,Mon Oct 24 17:56:26 +0000 2022,@PaulSzoldra If so would seem we knew before she was released what was going on. Also $61k is chump change. China really poor now? Damn
1584604746081456128,Mon Oct 24 17:56:26 +0000 2022,This was  a time we needed hope for all the horror of the time;  the VIETNAM WAR caused only by 5 presidents: the U… https://t.co/kUvvTfj6y1
1584604745997557761,Mon Oct 24 17:56:26 +0000 2022,"@JohnCena What did you contribute when you apologized to China?

You apologized...to China."
1584604744563429376,Mon Oct 24 17:56:26 +0000 2022,"RT @OrthCons: Time to reshare this, we think.

Do we want an overt friend of the Chinese Social Credit System and the WEF running this coun…"
1584604744471150592,Mon Oct 24 17:56:26 +0000 2022,"RT @Indian_Analyzer: BIG Claim by Confederation of All India Traders (CAIT):

This #Diwali , China has suffered a direct loss of business w…"
1584604739664285722,Mon Oct 24 17:56:25 +0000 2022,"Biden Regime Set to Warn About “Threats to Nation’s Election Infrastructure” Ahead of Midterms, including China, Ru… https://t.co/d0V90X7Ojk"
1584604737626083328,Mon Oct 24 17:56:24 +0000 2022,"RT @guardiannews: Russia and China must ‘get on side with conservation’, US tells Antarctic commission meeting in Hobart https://t.co/7rc2r…"
1584604737613500416,Mon Oct 24 17:56:24 +0000 2022,RT @cnnbrk: The US Justice Department has unsealed charges against two alleged Chinese spies who are accused of interfering with a federal…
1584604736481030144,Mon Oct 24 17:56:24 +0000 2022,RT @covie_93: Just this week a judge said that man committed a crime and   we learned he stole classified US secrets about Iran and China.…
1584604736086544400,Mon Oct 24 17:56:24 +0000 2022,RT @BreitbartNews: Rep. Michael Waltz (R-FL) declared China President Xi Jinping to be the “most powerful” Chinese dictator since Mao Zedon…
1584604732022087681,Mon Oct 24 17:56:23 +0000 2022,"RT @visegrad24: In Brussels, Scholz delivered a jab against Washington’s drive for the West to decrease trade volumes with China, saying:…"
1584604731200180226,Mon Oct 24 17:56:23 +0000 2022,JPMorgan’s Kolanovic Calls China Stocks Selloff a Buying Moment https://t.co/qGBqpebTpf
1584604730952908800,Mon Oct 24 17:56:23 +0000 2022,"RT @TheNickFCerutti: The British Swamp rallies around Rishi ""X-Eyed"" Sunak in spite of the fact that his family runs A China-linked, World…"
1584604728347938817,Mon Oct 24 17:56:22 +0000 2022,"@Xx17965797N @GeorgesIxiaro1 From what I have learned over 3 yrs, China bought about 10million doses of pfizer at t… https://t.co/lLXJKsaIxb"
1584604725814534145,Mon Oct 24 17:56:21 +0000 2022,@IffatHasanRizvi He should have gone to Russia or China!
1584604724355297281,Mon Oct 24 17:56:21 +0000 2022,"RT @DendeaTaye: His Excellency Xi Jinping, the president of China, our friend in need, Congratulations! We, Ethiopians thank you for what y…"
1584604723998785536,Mon Oct 24 17:56:21 +0000 2022,RT @StewartalsopIII: If you want to understand the implications of last week's sanctions on the Chinese chip industry from someone who work…
1584604720408432640,Mon Oct 24 17:56:20 +0000 2022,"RT @HouseGOP: House Republicans are committed to an economy that is strong:
 
👉We will fight inflation &amp; lower the cost of living
👉We will…"
1584604718298329088,Mon Oct 24 17:56:20 +0000 2022,"RT @DashDobrofsky: Donald Trump stole nuclear documents from a NATO ally, he stole documents containing Iran's missile programs, and he sto…"
1584604714637094914,Mon Oct 24 17:56:19 +0000 2022,RT @disclosetv: JUST IN - Secret paper from Economy Ministry concludes that selling part of the Hamburg port to China would be disastrous f…
1584604714066644994,Mon Oct 24 17:56:19 +0000 2022,RT @GordonGChang: Stocks of #Chinese companies tumbled and the #yuan fell in response to #XiJinping’s complete takeover of the #CCP. #China…
1584604713307475969,Mon Oct 24 17:56:18 +0000 2022,@Jim_Jordan I don’t think you read. Inflation is happening worldwide due to supply chain issues often related to Ch… https://t.co/MtBis59cXT
1584604712350801920,Mon Oct 24 17:56:18 +0000 2022,@shalabhmani This is the most open acknowledgement yet that the Chinese have altered the status quo permanently’ un… https://t.co/PmAmq9owI9
1584604712342786049,Mon Oct 24 17:56:18 +0000 2022,RT @Eyob_Belachew33: PM @AbiyAhmedAli (PhD) congratulates Xi Jinping on his re-election as Chinese president for third time. #China has bee…
1584604711608782848,Mon Oct 24 17:56:18 +0000 2022,"RT @YunLi626: The Nasdaq Goldman Dragon China Index plunged 20% Monday after Beijing’s power reshuffle.

“Stocks based in the world’s secon…"
1584604711260680192,Mon Oct 24 17:56:18 +0000 2022,@MarcelKoller6 @Awareness_Guys do you  like china？
