id,created_at,text
1584777896098308097,Tue Oct 25 05:24:28 +0000 2022,"RT @stats_feed: Average cost of 1GB of mobile data (in US$):

🇮🇱 Israel: 0.04
🇮🇹 Italy: 0.12
🇮🇳 India: 0.17
🇫🇷 France: 0.23
🇹🇷 Turkey: 0.39…"
1584777894223831040,Tue Oct 25 05:24:28 +0000 2022,"RT @Lingling_Wei: In China’s new leadership, pro-market economic pragmatists are gone -- a true changing of the guard in China’s orientatio…"
1584777890352304128,Tue Oct 25 05:24:27 +0000 2022,"230,000 Chinese ""persuaded to return"" from abroad, China to establish Extraterritoriality | Safeguard Defenders https://t.co/BoYEZMxg2q"
1584777886388867072,Tue Oct 25 05:24:26 +0000 2022,"hello dear,, 
I will draw watercolor illustration or digital art from anything. now if you need my service just vis… https://t.co/J9r1DmpKQK"
1584777885529051136,Tue Oct 25 05:24:26 +0000 2022,"RT @monologueinasia: @mrbcyber And most importantly, since there are many pro-China lawmakers in the ruling coalition Liberal Democratic Pa…"
1584777885365473280,Tue Oct 25 05:24:26 +0000 2022,"RT @EuromaidanPress: Ukrainians consider Poland, Lithuania, UK &amp; US the most friendly nations by an overwhelming majority of 89-97%.

Also,…"
1584777884907905025,Tue Oct 25 05:24:26 +0000 2022,"RT @XiranJayZhao: So stoked to present the cover of HEAVENLY TYRANT, the sequel to IRON WIDOW, my sci-fi reimagining of China's only female…"
1584777878641967105,Tue Oct 25 05:24:24 +0000 2022,@HermelaTV @law_dd @peeblesgraham @karanjasan @EOANews I have always been puzzled by the TPLF. Glad someone from Ti… https://t.co/ehlxM5pDuk
1584777877374935041,Tue Oct 25 05:24:24 +0000 2022,RT @WatcherGuru: JUST IN: 🇨🇳 China orders state banks to buy stocks to contain selling.
1584777873797181441,Tue Oct 25 05:24:23 +0000 2022,"RT @Nahom011: 🗣Dear @SenateForeign &amp; @StateDept
To Commit #TigrayGenocide 🇪🇹 &amp; 🇪🇷 have used
👉 Turkey’s Bayraktar TB2 drones
👉 Iran's Mohaje…"
1584777873571057664,Tue Oct 25 05:24:23 +0000 2022,"@InsightGL This is how modern-day politicians will resolve issues.
India going with China with a vote that day has… https://t.co/AmlWedxJG9"
1584777873042251776,Tue Oct 25 05:24:23 +0000 2022,@mtracey I suggest the same for any one who thinks China has given the green light to Russia for unleashing nuclear… https://t.co/YqYjBoQDkR
1584777871779692544,Tue Oct 25 05:24:23 +0000 2022,RT @apmassaro3: Is Germany really about to let China buy part of Hamburg port? Have we learned nothing?
1584777869037015040,Tue Oct 25 05:24:22 +0000 2022,"@gretchenwhitmer A right to murder a human being...  Wow... Only China, North Korea, Iran are at this level of barbarism..."
1584777868244291584,Tue Oct 25 05:24:22 +0000 2022,"RT @CGMeifangZhang: Join us in the world's deepest underground laboratory, 2,400 meters beneath the surface in southwest China, to find out…"
1584777867749359616,Tue Oct 25 05:24:22 +0000 2022,@ETMarkets Economicaly Punish China for giving Power to a Mass Murder as Country Head
1584777860178665472,Tue Oct 25 05:24:20 +0000 2022,#Pedoputin never ceases to amaze. New pseudo- megalomaniac project under construction: Wagner 'defence' line.. 🤣… https://t.co/UmFJ75feGE
1584777858572251136,Tue Oct 25 05:24:19 +0000 2022,"RT @SeemaSengupta5: Modi govt vilifies Gandhis. But Chinese firms, linked to China's State intelligence, controlled BJP's 2019 Lok Sabha po…"
1584777856378621954,Tue Oct 25 05:24:19 +0000 2022,"RT @JavierBlas: Lies, damned lies, and statistics. I have updated this @opinion chart with fresh data.

China imported a record of ~1 milli…"
1584777855678152704,Tue Oct 25 05:24:19 +0000 2022,"RT @DashDobrofsky: Merrick Garland’s DOJ went public about a case of “Espionage, bribery &amp; Obstruction of Justice” that threatens the “righ…"
1584777854390521856,Tue Oct 25 05:24:18 +0000 2022,RT @WatcherGuru: JUST IN: 🇨🇳 China orders state banks to buy stocks to contain selling.
1584777853274836992,Tue Oct 25 05:24:18 +0000 2022,"RT @EddyCooper12: Another classic from ever reliable 23-years-in-China-therefore-expert Mario @mariocavolo 

They day he cancels his VPN se…"
1584777846161309698,Tue Oct 25 05:24:16 +0000 2022,"RT @stats_feed: Average cost of 1GB of mobile data (in US$):

🇮🇱 Israel: 0.04
🇮🇹 Italy: 0.12
🇮🇳 India: 0.17
🇫🇷 France: 0.23
🇹🇷 Turkey: 0.39…"
1584777843774746625,Tue Oct 25 05:24:16 +0000 2022,"RT @into1_official_: #INTO1 
#赞多 #SANTA ✖️ #StreetDanceofChina
SANTA will meet the ""Street Dance of China"" finals on October 29th to witnes…"
1584777841014878209,Tue Oct 25 05:24:15 +0000 2022,"https://t.co/UO38Vgibrk

Incidentally, the decision by China came hours after blocking the listing of another LeT m… https://t.co/Sgu5mLG6mI"
1584777840377335808,Tue Oct 25 05:24:15 +0000 2022,@krislc UK citizen who committed crimes in China's territory.
1584777839064547329,Tue Oct 25 05:24:15 +0000 2022,@BisharaDOTeth Global krach next ?! 🥴🥶 China told its Banks to buy chinese stocks tho lol
1584777826858721280,Tue Oct 25 05:24:12 +0000 2022,"China chip imports drop 12.4% year-on-year in September, govt data: https://t.co/F2DmKo2tKx"
1584777818587947010,Tue Oct 25 05:24:10 +0000 2022,@DerpasaurusR @scook6861 @618STL @UKCoachCalipari Yeah because they farmed it out to China instead. It wasn’t due to lack of need.
1584777813491560448,Tue Oct 25 05:24:09 +0000 2022,"Looking at a Japan-Korea-US alliance is extremely awkward, considering Korea and China have a long, shared history… https://t.co/uWXk8r1UCj"
1584777806684516352,Tue Oct 25 05:24:07 +0000 2022,RT @apmassaro3: Is Germany really about to let China buy part of Hamburg port? Have we learned nothing?
1584777802594717696,Tue Oct 25 05:24:06 +0000 2022,"""Tech war a sign of US weakness not strength,"" @SCMPNews says. While the latest measures to restrict Chinese access… https://t.co/OqSALQT9zj"
1584777802418880512,Tue Oct 25 05:24:06 +0000 2022,"@another4224 @thisischaniece Vegetarians have it good in China if truth be told.  

https://t.co/ALhzJlHKt1"
1584777799881351168,Tue Oct 25 05:24:05 +0000 2022,"This is dangerous. Margaret thinking about going to war with Iran, Russia China. they could not defeat the people i… https://t.co/1v2Brtoqcq"
1584777791916036096,Tue Oct 25 05:24:03 +0000 2022,"@agripedia @kadonkey @vassellia_bond Reactive strategy is asking to get dead.

See also: China."
1584777790964236288,Tue Oct 25 05:24:03 +0000 2022,RT @NawazSharifMNS: Heartiest felicitations to President Xi on his re-election as CPC General Secretary. It is a testament to the recogniti…
1584777788761874432,Tue Oct 25 05:24:03 +0000 2022,"https://t.co/pLhTFqmI1A

Incidentally, the decision by China came hours after blocking the listing of another LeT m… https://t.co/VfoXjhQO1f"
1584777788682571776,Tue Oct 25 05:24:03 +0000 2022,"RT @ChinaScience: China-developed 3,000-HP fast-moving drilling rig for clustered wells on artificial islands successfully drilled a horizo…"
1584777787726262273,Tue Oct 25 05:24:02 +0000 2022,@UPian_12 @sanjukta @SubhashiniAli @vintananda Yes China invented it and probably it was introduced in India due th… https://t.co/6XWEa27Gh7
