id,created_at,full_text
1590150483045650432,Wed Nov 09 01:13:13 +0000 2022,@POTUS But it is ok for the banks to make billions . What exactly do they do or provide . They only fail and misuse or dollars . Just like you are doing sending all our money to Ukraine.
1590150475579822081,Wed Nov 09 01:13:11 +0000 2022,"Let us hope that Anglo-saxon Zionist alliance's next designated victim after Ukraine is Azerbaijan, and not Armenia. However, it is most likely both..."
1590150454708953088,Wed Nov 09 01:13:06 +0000 2022,"@apmassaro3 Hard no. 
I want to assure most of Ukraine that most USians are dead set against fighting a proxy war with Russia in your dining rooms. 
Want peace, kill all the nazis."
1590150453794607104,Wed Nov 09 01:13:06 +0000 2022,"@JohnnyWisebush @howisthismylif We're still writing cheques to Ukraine though, right?"
1590150453605830656,Wed Nov 09 01:13:06 +0000 2022,"Great yarn during tough times! — For ‘when you win’: Sean Penn visits Ukraine’s Zelensky, loans him an Oscar https://t.co/RXUhyEzWGE"
1590150453521973248,Wed Nov 09 01:13:06 +0000 2022,"@BoardDylan It is especially funny that Ukraine has been convincing the whole world for 8 years that Ukraine is at war with Russia
This is kind of absurd.There has been a war going on for 8 years between Russia and Ukraine. 
After years of this war. For some reason,Russia attacked unprovoked"
1590150450086817792,Wed Nov 09 01:13:05 +0000 2022,"I think I hate guys like these the most, blue checkmark nobodies with somehow ungodly amount of followers crawling out from under a rock to punch down and revel in Bitcoin's ""demise"". I was hoping all the blue checkmarks would've left by now and take their Ukraine flags with them https://t.co/964rJ3rwJw"
1590150446957531142,Wed Nov 09 01:13:04 +0000 2022,"He’s cheering for someone who says he doesn’t care what happens in Ukraine. 

What a legacy! https://t.co/Fk79NrV1w9"
1590150436937695232,Wed Nov 09 01:13:02 +0000 2022,"FRONTLINE &amp; @AP’s “Putin’s Attack on Ukraine: Documenting War Crimes” offers a window into the lives of Ukrainians living under siege, capturing the devastation of the war &amp; the pursuit of accountability. 

Watch now or save for later: https://t.co/OXiasisIdT https://t.co/8CSm7psfAs"
1590150421930479616,Wed Nov 09 01:12:58 +0000 2022,"@ColeeCharles 🤣🤣🤣
Meanwhile the democrats hand over billions to foreign entities like the taliban and Ukraine. 

Meanwhile you're playing right into the divide and conquer strategy of MSM"
1590150400748924928,Wed Nov 09 01:12:53 +0000 2022,"@ContentedIndie Really hope so. For both the United States and Ukraine, we have to get some good results tonight."
1590150399969099776,Wed Nov 09 01:12:53 +0000 2022,"@brianhioe A lot of people, as you will have noticed with the Ukraine war, love war porn. They even put it to music! They'd love to see how an invasion of Taiwan would play out."
