id,created_at,full_text
1588560481920634882,Fri Nov 04 15:55:07 +0000 2022,@BuddyfromNJ @ABC You’re going to cry when Ukraine doesn’t get another penny 😂😂😂
1588560474458595328,Fri Nov 04 15:55:05 +0000 2022,@JoyceWhiteVance @chrislhayes Are you getting any Ukraine posts?
1588560469962690561,Fri Nov 04 15:55:04 +0000 2022,@cooltxchick Lol. I didn't realize we were rounding up citizens and shipping them off to their death. That's what Russia is doing.. shipping their people off to Ukraine.
1588560468527964162,Fri Nov 04 15:55:04 +0000 2022,https://t.co/D07UEUMJzF Ukraine war latest: Putin issues chilling warning on Kherson https://t.co/bF2QUPD4bZ https://t.co/DG1cqPVfgb
1588560467131244544,Fri Nov 04 15:55:04 +0000 2022,Putin should beware the cost of war with Ukraine
1588560465592188928,Fri Nov 04 15:55:03 +0000 2022,"@U24_gov_ua Use some of the steel and equipment you are using to liberate your nation from these invaders. 🙏🏽To Ukraine’s emergence, rebuilding,  strength and advancement and a force to be reckoned with! 🇺🇦"
1588560460303208449,Fri Nov 04 15:55:02 +0000 2022,Stop sending money to Ukraine! It's a money laundering operation https://t.co/NdDA5gjkuJ
1588560458860367873,Fri Nov 04 15:55:02 +0000 2022,"Preparation of documents for the transfer of all property of the Russian Federation, which is in the hands of the International Community, for the needs of the Ukrainian people, Ukraine.
https://t.co/xYmTedklYM"
1588560454959390720,Fri Nov 04 15:55:01 +0000 2022,RomCom Threat Actor Abuses KeePass and SolarWinds to Target Ukraine and Potentially the United Kingdom https://t.co/fzj8UN7Qi4
1588560451918794754,Fri Nov 04 15:55:00 +0000 2022,"@ejmalrai And it's not enough. Sanctions gotta be lifted. Europeans are paying a ridiculous price on top of all the help, funding and gear sent to Ukraine."
1588560450962485253,Fri Nov 04 15:55:00 +0000 2022,"Ukrainian Special Forces Strikes Dozens Russian T-62M  and T-90A tanks With TB2 Drones near Kherson
#Canada #Germany #UnitedStates #Kherson #Ukraine
https://t.co/77x3OFB0sJ"
1588560446478376960,Fri Nov 04 15:54:59 +0000 2022,🚨President Biden is sending another $400 million of our money to Ukraine. He’s very generous with our tax dollars! That’s just today. So far he has sent well over $60 billion to Ukraine and countless weapons and ammo. I hope they enjoy our money. https://t.co/b9oYYGL8tg
1588560445908332544,Fri Nov 04 15:54:58 +0000 2022,"@IAPonomarenko Only terms Ukraine should accept are Unconditional surrender,evacuation of their land, reparations and Putin handed over to the International Criminal court. Slava Ukraini 🇺🇦 🇪🇺🇮🇪"
1588560444633255937,Fri Nov 04 15:54:58 +0000 2022,"@magilla1000 @KyivIndependent Ukraine was fine until Russia started meddeling.  It sent in Russians, funded militias, and agitated people.  Then created a false referendum.

It is Russia that was and is invading."
1588560432494960641,Fri Nov 04 15:54:55 +0000 2022,"👇""US-trained Afghan commandos join Russian campaign in Ukraine"" https://t.co/Muinbj7ePu"
1588560425959890944,Fri Nov 04 15:54:54 +0000 2022,"At least nine civilians were killed and 16 wounded in Russian attacks on Ukraine over the past 24 hours, Zelensky’s office reported today"
1588560424664170496,Fri Nov 04 15:54:53 +0000 2022,"@QRATZZ @JohnnyAkzam @Cirincione @BadFaithPod @briebriejoy Yes, and the war in Iraq was wrong.
Still no reason to invade Ukraine."
1588560419492618240,Fri Nov 04 15:54:52 +0000 2022,@Nicholaslu1982 @sami_viitanen @virtaava Why would NATO decline an application from Ukraine?  To my knowledge only 1 country has ever invaded land held by a NATO country.  Joining NATO stops what is happening today in Ukraine.
1588560416451440640,Fri Nov 04 15:54:51 +0000 2022,"@wallacemick How's your challenge to the Russian War Machine coming along, Mick? You know, the one that's presently laying waste to Ukraine?"
1588560414585262080,Fri Nov 04 15:54:51 +0000 2022,"@ukraine_ua123 @KawsachunNews @briebriejoy As long as the ruling elite stays the same, be it Democrats or Republicans, the US will remain forever wanting essential changes from within. US, if you put these people in power, you can be absolutely sure of this: the much needed and long awaited change will NEVER come. Never."
1588560414358798336,Fri Nov 04 15:54:51 +0000 2022,"@AsiaK1918 Ukrainian here. Blue-eyed, light brown hair. Parents green-eyed and blue-eyed. maternal line DNA shows 8, 000 years of origin in central Ukraine :), father's - northern Ukraine 🙂. Honestly, Ukrainians have never been ""obsessed"" with categorizing people like some other societies."
1588560412575875074,Fri Nov 04 15:54:51 +0000 2022,"Xi reaffirms support for Germany, Europe to facilitate Ukraine talks https://t.co/ymoTxXPMKK 来自 @cgtnofficial"
1588560408041775104,Fri Nov 04 15:54:49 +0000 2022,"Show this post some love #ukraine Feb19 #UkraineRussianWar #UkrainianArmy Let #moscow implode #russians sick of #putin as they know he is ruining their #russia
#trump and Base overlooked the SPIRIT, humiliation for #gop https://t.co/BUpkFcT0BY"
1588560403759779843,Fri Nov 04 15:54:48 +0000 2022,@turkana__boy @Mick_Marley @jonfavs @elonmusk Starlink is helping. And he wants it to stop helping. Also more than a little weird that his radical solutions to end the war in Ukraine were all Putin-provided talking points.  https://t.co/SGAKXk7msf
1588560401348038657,Fri Nov 04 15:54:48 +0000 2022,"@IFNY2775 @KyivIndependent He's a hero of Ukraine and of democracy around the world. He deserves much, much more."
1588560400089780226,Fri Nov 04 15:54:48 +0000 2022,"@StepanGronk @schnuffelputzel its very funny tho, all countries who were coop. with Nazigermany are now hating putin und celebrate their nazi heros 🤭🤭 Estonia, Latvia, Ukraine…lets look who comes next 😂"
1588560394880417799,Fri Nov 04 15:54:46 +0000 2022,"@julianHjessop @MarkJCarney You're a brexiteer. You cite the IEA in your profi;e, and you think people will give you any crediblity as an economist.  Even most brexiters will acknowledge now, the damage done, even if hidden by covid/Ukraine.  Where's my orange paint?"
1588560394687479808,Fri Nov 04 15:54:46 +0000 2022,Russia ‘has proof’ of UK involvement in Black Sea drone strike - latest https://t.co/b4BKea3t1N
1588560394494562305,Fri Nov 04 15:54:46 +0000 2022,@RepMTG Ukraine is fighting s proxy war to protect all of the West. The least we can do is send them money and arms.
1588560390056656897,Fri Nov 04 15:54:45 +0000 2022,There were also discussions about which individual countries could provide the weaponry Ukraine needed to fend off more drone and missile attacks
1588560387468890113,Fri Nov 04 15:54:45 +0000 2022,"@Fomechka @SlavaUk30722777 And not only in Ukraine. In Spain in usual as well having breakfast with cakes, bigger or smaller, biscuits or so... 😋🎂🥮🧁🍩🍪"
1588560381106040832,Fri Nov 04 15:54:43 +0000 2022,"@ShreyasOchani @elonmusk US gov just spent 18b in Ukraine
Cry about that"
1588560380036403201,Fri Nov 04 15:54:43 +0000 2022,never been so happy for a ukraine withdraw lmao https://t.co/UKNZkSw2tw
1588560379709652992,Fri Nov 04 15:54:43 +0000 2022,"Pentagon announces $400 million in additional security assistance to #Ukraine 

#USA #UkraineWar #UkraineRussianWar #Russia #RussiaUkraineWar https://t.co/Nteq7njBor"
1588560378178719745,Fri Nov 04 15:54:42 +0000 2022,"The US is sending $400 Million in weapons to Ukraine despite earlier concerns that weapons being sent to Ukraine could end up in 'wrong hands'.

https://t.co/UaMJtwEsAC"
1588560376131915777,Fri Nov 04 15:54:42 +0000 2022,@enanutshell @ConsciousFractl @duledz @GlasnostGone Accidental fire.... actually sometimes when I throw molotov cocktails I say aswell that was a accident. I dont support neither Russia neither Ukraine both are wrong. Sadly ukraine is a hostage of usa.  https://t.co/RgTg8Pl4Rt
1588560375733420032,Fri Nov 04 15:54:42 +0000 2022,"@Alex_Support_UA @OstapYarysh Judas sold out Jesus for 30 pieces of silver.

These MAGA traitor to America @GOP clowns are selling out Ukraine for Vladimir Putin's payola. 🇷🇺

They are not anywhere near majority in this country.

U.S. will NOT cancel Cold War victory of the great Ronald Reagan.

#SlavaUkraini https://t.co/njagvxgHp5"
1588560375574065152,Fri Nov 04 15:54:42 +0000 2022,"@erdneyeva Ukraine is not turning against #Russia, either. It is Uncle Sam's intervention, or rather Zbigniew Brzezinski's, that 'inspired' a few #Ukrainian extremists to take control of the #Kiev govt. That must be undone, and a wise govt installed which does not play #Washington's poodle"
1588560375200378880,Fri Nov 04 15:54:42 +0000 2022,@LPCO @disclosetv Ukraine wants money not peace
1588560375179808769,Fri Nov 04 15:54:42 +0000 2022,"@BillSobel You're sucking down that Koolaid hard

Do you know where all your weapons and treasury would be expended if Russia wasn't checked in Ukraine?

Fighting them across Europe.  If we don't do that, they'd be on the southern border next

We have two enemies. Thats the reality."
1588560374474764288,Fri Nov 04 15:54:41 +0000 2022,"Ukraine launches counteroffensive on Russian troops | USA TODAY
#Canada #Germany #UnitedStates #Kherson #Ukraine
https://t.co/9Fj4AZnY8X"
1588560356770996225,Fri Nov 04 15:54:37 +0000 2022,"Russia and Ukraine are divided by borders, united by Positive Crypto laws.#BTC solves everything 🌝"
1588560351465189376,Fri Nov 04 15:54:36 +0000 2022,"The Biden Agenda, small novel going back in time: Reckoning with Ukraine and Iraq, and keeping an eye on 2016
https://t.co/2OvW5vYGyl"
1588560349992996865,Fri Nov 04 15:54:36 +0000 2022,"@EndGameWW3 In other words "" The United States announces an additional 400 million to European black markets in security assistance to Ukraine """
1588560348969259008,Fri Nov 04 15:54:35 +0000 2022,stop ukraine-washing !!!!
1588560348868534272,Fri Nov 04 15:54:35 +0000 2022,"@Tendar Pavlivka, is not in northwest of ukraine ?? How come there is orcs in there ??"
1588560347912630272,Fri Nov 04 15:54:35 +0000 2022,"@TheInsiderPaper Thank you🙏🏻Pentagon! 

Good job 👏🏻 help 
Ukraine 🇺🇦 , help Asus 

Avert aggression, invest in deterrence."
1588560347832909824,Fri Nov 04 15:54:35 +0000 2022,"@MichaelTanuvasa @WhiskersCrowley White privilege is Ukraine getting 50 billion dollars worth of military aid and sending ""war heroes"" to Disneyland, while the US government invades Haiti and discusses sending Haitian refugees to Gitmo."
1588560336906784769,Fri Nov 04 15:54:32 +0000 2022,"@Osinttechnical So that means Ukraine will get 180 tanks, the 90 being funded here and the 90 that Belarus gave to RuZZia which the RuZZian army is graciously donating to Ukraine."
1588560331819094016,Fri Nov 04 15:54:31 +0000 2022,"Meeting in Germany, foreign ministers of the leading G7 countries agreed to create a co-ordinating mechanism to aid Ukraine to “repair, restore and defend its critical energy and water infrastructure” ahead of the winter https://t.co/fseLOlwgQK"
1588560331021774853,Fri Nov 04 15:54:31 +0000 2022,@GodsNicestMan @AbdulTConteh @Bease11 The people who post  Ukraine 🇺🇦‘s are promoting Nazi beliefs and power
1588560326466981888,Fri Nov 04 15:54:30 +0000 2022,"Live news from February 17: Biden warns Russia is set to invade Ukraine within days, Russia holds firm on demands in reply to US letter, Ukraine fears drive sharp losses in US stocks"
1588560325133361152,Fri Nov 04 15:54:30 +0000 2022,"@MaxBoot Max is not too clever or is intentionally misleading. Too much aid for Ukraine ≠ Pro-Russia
#FIFY"
1588560318615408640,Fri Nov 04 15:54:28 +0000 2022,"@mhmck Dude, not every country has weapons to send IE, Ireland. And everyone with common sense knows that it takes more than just bullets and bombs to fight. Food, medicine, and other equipment are essential to Ukraine’s defense."
1588560315712962560,Fri Nov 04 15:54:27 +0000 2022,"@mfa_russia @RussianEmbassyC @RussianEmbassy @RF_OSCE @MFA_Ukraine @RusBotschaft @natomission_ru @RusEmbUSA @StateDept @FCDOGovUK SS ruSSia is killing civilians and, genocide, cowardice https://t.co/cOo4vUth60"
1588560308133859331,Fri Nov 04 15:54:26 +0000 2022,@GenWSHancock @SymkinM @thetimeisnowTB @briebriejoy What are you on about? You the one stumping for the war in Ukraine. What armed revolution am i promoting? Or is the cold war never over? You stumping for war but im the ditzy left wing head in the sky bomb throwing fake revolutionary ?
