id,created_at,text
1584588638264127491,Mon Oct 24 16:52:26 +0000 2022,@IDNative1 @RealABundy @Beard_Vet @RonPaul @GovernorLittle So you're going to vote for a liar that is beholden to t… https://t.co/KxRwoljQQn
1584588635298754560,Mon Oct 24 16:52:25 +0000 2022,"@AngelsAreAmong @MM21966 @Scampi13 @bennyjohnson Yes, Joe Biden is a horrible president who hates us and our countr… https://t.co/OAN4s0Honq"
1584588635076145153,Mon Oct 24 16:52:25 +0000 2022,"RT @BenjaminNorton: Western propaganda demonizes China as a ""dictatorship,"" but it promotes an alternative system of ""whole-process people'…"
1584588634287616002,Mon Oct 24 16:52:25 +0000 2022,"RT @BaddCompani: I won't speculate but it could be Russia, Iran, China or Saudi Arabia. I'm hoping for SA and Russia."
1584588632014266368,Mon Oct 24 16:52:24 +0000 2022,@bigshort95 I have zero interest in going to China
1584588631565807616,Mon Oct 24 16:52:24 +0000 2022,@morethanmySLE This is worse than that thread with flat earthers
1584588630106210304,Mon Oct 24 16:52:24 +0000 2022,RT @Resist_05: Klaus Schwab says the word won’t be run by superpowers such as the US/China… it will be run by WEF stakeholders such as Blac…
1584588627777986561,Mon Oct 24 16:52:23 +0000 2022,@Irenezhao_ ok china zhao
1584588623659532288,Mon Oct 24 16:52:22 +0000 2022,So.  Will China be sanctioned? https://t.co/7HAMFos04W
1584588623344652291,Mon Oct 24 16:52:22 +0000 2022,RT @RobinBrooksIIF: We've warned that global markets are looking at China in a new light ever since Russia invaded Ukraine. We were trackin…
1584588621109407744,Mon Oct 24 16:52:22 +0000 2022,"RT @TradeSplaining: Ep 38 out now!!!🚨

We talk #Inflation, #China, unions and @RSkidmore_GVA quiet quitting...

@CarolineFreund of @GPS_UCS…"
1584588620027285504,Mon Oct 24 16:52:21 +0000 2022,"@DividendHulk Already ahead of you, China bringing this down oh well. I’ll happily add and continue to add for a very long time"
1584588619863318528,Mon Oct 24 16:52:21 +0000 2022,Biden Admin is set to warn about possible threats to nation’s election security infrastructure ahead of the midterm… https://t.co/d9d7nqhxBT
1584588617649094656,Mon Oct 24 16:52:21 +0000 2022,"RT @WSJopinion: Biden’s national security strategy acknowledges the threat from China, then makes wholly unrealistic pledges of cooperation…"
1584588616155660370,Mon Oct 24 16:52:20 +0000 2022,Why does today feel like this for.
1584588614486269953,Mon Oct 24 16:52:20 +0000 2022,"RT @CGMeifangZhang: China's foreign trade up 8.3% in Sep despite global woes, showing resilience https://t.co/I6icjePn0Q"
1584588611160539136,Mon Oct 24 16:52:19 +0000 2022,"RT @chhh_018: For interfans:
Chinese fans reserved a bus support program for Nodt in TAIWAN and the words on it is “China welcome you”

Obv…"
1584588607171743744,Mon Oct 24 16:52:18 +0000 2022,"RT @EkVishwa: People have no money for food and sleep hungry
India had slipped to the worse nation to live

...... and all this because

Ch…"
1584588606076637184,Mon Oct 24 16:52:18 +0000 2022,RT @Shonibareee: Lol the nation is owing china
1584588605607100422,Mon Oct 24 16:52:18 +0000 2022,"RT @MoutaiGlobal: Oil-paper umbrella originated in #China, with traditional elements on the sticks and the scaffold to maintain its antiqui…"
1584588605489442821,Mon Oct 24 16:52:18 +0000 2022,"RT @MaryJoe38642126: .@ChinaEmbGermany 

PLS #SpeakOut re: #China’s #Yulin #10Day #DogEatingFestival:

+- #10000Dogs Are Intentionally #TOR…"
1584588602415411200,Mon Oct 24 16:52:17 +0000 2022,RT @Tim_Roemer: The U.S. and India move to add Pakistan global terrorists on United Nations list. China blocks move as “all weather friend”…
1584588601857228801,Mon Oct 24 16:52:17 +0000 2022,"RT @Jkylebass: Xi’s wartime cabinet is in place. His 20th Party Congress purge not only installed loyalists, but two spy chiefs, and milita…"
