id,created_at,text
1584611553483329537,Mon Oct 24 18:23:29 +0000 2022,"@FilasienoF @RnaudBertrand Surplus also not easy to break down.
There are no more imports so it's actually not that… https://t.co/uyVqAM8I3t"
1584611553156173824,Mon Oct 24 18:23:29 +0000 2022,"RT @TristanSnell: UPDATE: the case involves China, with Chinese intelligence officers attempting to stop US prosecution of a Chinese compan…"
1584611553055191040,Mon Oct 24 18:23:29 +0000 2022,"If there are any American Expats remaining in #China, they need to uh GET OUT. Now they don't have to come home to… https://t.co/ALpk22ptmM"
1584611552778674177,Mon Oct 24 18:23:29 +0000 2022,"RT @AMFChina: An interesting formulation by @emilyrauhala: ""hard not to see this pic as the encapsulation of an era"". It represents China's…"
1584611552539598849,Mon Oct 24 18:23:29 +0000 2022,"@newsmax https://t.co/yzFNTKPpmW
Why is China buying up US farmland?
https://t.co/M10Sygpm7Q
Farmers Got Billions F… https://t.co/6TfX5foaVK"
1584611549989085186,Mon Oct 24 18:23:28 +0000 2022,RT @blakebenson42: @mfa_russia @mod_russia @iaeaorg @Amb_Ulyanov @mission_rf @RF_OSCE @RusEmbUSA @RussianEmbassyC @RussianEmbassy @Dpol_un…
1584611549326385152,Mon Oct 24 18:23:28 +0000 2022,"RT @bennyjohnson: BREAKING: AG Garland: ""The DOJ has taken several actions to disrupt criminal activity by individuals working on behalf of…"
1584611549226086400,Mon Oct 24 18:23:28 +0000 2022,RT @TheJusticeDept: Two Arrested and 13 Charged in Three Separate Cases for Alleged Participation in Malign Schemes in the United States on…
1584611548856975361,Mon Oct 24 18:23:28 +0000 2022,@Over_9teen China is better 😂😂😂
1584611548152352768,Mon Oct 24 18:23:28 +0000 2022,"RT @duty2warn: AG Garland's press conference, still ongoing, announces charges against 13 PRC officials (People's Republic of China), 10 of…"
1584611548085227520,Mon Oct 24 18:23:28 +0000 2022,It's super-cool that Merrick Garland and the DOJ are concerned about China trying to get top-secret info and jeopar… https://t.co/F7X8lBPTSP
1584611547195719680,Mon Oct 24 18:23:28 +0000 2022,RT @Jkylebass: Former Chinese leader Hu is forcibly removed from the closing ceremony of the 20th Party Congress where the ruthless dictato…
1584611546767929344,Mon Oct 24 18:23:28 +0000 2022,@Ty___Webb Couldn't this have been information China acquired from classified Chinese documents they may have acquired from Agent Orange ?
1584611546214195200,Mon Oct 24 18:23:27 +0000 2022,"RT @GeologyTime: Stunning fluorite crystals from Zhejiang, China 

Photo: pitman_natural_mineral

#minerals #crystals https://t.co/jEpYF2zu…"
1584611545832906752,Mon Oct 24 18:23:27 +0000 2022,"RT @Ebereket_87: 👉🏻1st Nov 04 ,22 attacked ENDF by #TPLF👉🏻2nd #TPLF tried to’ Addis &amp; attacked Afar region &amp; over 500,000 ppl dead for unac…"
1584611545124081664,Mon Oct 24 18:23:27 +0000 2022,RT @shaneharris: Developing: Two alleged Chinese intelligence officers accused of trying to buy info about federal prosecution. https://t.c…
1584611544796889088,Mon Oct 24 18:23:27 +0000 2022,"RT @ericgarland: Remember, espionage almost *never* goes to criminal prosecution because it compromises sources and methods.

That DOJ is t…"
1584611544121286656,Mon Oct 24 18:23:27 +0000 2022,RT @cnnbrk: The US Justice Department has unsealed charges against two alleged Chinese spies who are accused of interfering with a federal…
1584611544066768897,Mon Oct 24 18:23:27 +0000 2022,"RT @MikeJP98765: Was there really a need for this DOJ press conference about China?

Who didn’t already know there are Chinese spies here?…"
1584611542900670464,Mon Oct 24 18:23:27 +0000 2022,Dictatorship  https://t.co/3QnNYkufvh
1584611542338719744,Mon Oct 24 18:23:27 +0000 2022,Beautiful things are happening in China https://t.co/JfgVYlMgYh
1584611541847982081,Mon Oct 24 18:23:26 +0000 2022,"RT @JillianSaysNow: Wait who else was it that had Top Secret Documents about China? 🤔

#MerrickGarland

Trump Had Highly Sensitive Document…"
1584611541357187073,Mon Oct 24 18:23:26 +0000 2022,"RT @DashDobrofsky: I am by no means mitigating the importance of this investigation, but the irony is astounding: Two alleged Chinese spies…"
1584611541130694656,Mon Oct 24 18:23:26 +0000 2022,RT @Angry_Staffer: Garland says an FBI double agent fooled two Peoples’ Republic of China (PRC) intelligence officers who were trying to sh…
1584611540359335936,Mon Oct 24 18:23:26 +0000 2022,RT @Angry_Staffer: Garland says an FBI double agent fooled two Peoples’ Republic of China (PRC) intelligence officers who were trying to sh…
1584611540233523200,Mon Oct 24 18:23:26 +0000 2022,"@EazyCadet @YouTube Luria wants DDGs with VLS systems to counter the China threat.  Bath, ME and Pascagoula, MS are… https://t.co/iJyZnwPjIp"
1584611539310772225,Mon Oct 24 18:23:26 +0000 2022,One more time for the idiots crying “Hunter/China” during Garland’s announcement. https://t.co/UyjeHCPYtf
1584611539310772224,Mon Oct 24 18:23:26 +0000 2022,"RT @sandibachom: Sending up a prayer,
hoping Trump was selling technology to China"
1584611538203250697,Mon Oct 24 18:23:26 +0000 2022,RT @XisMoments: The Communist Party of China should always act for the people and rely on the people on the new journey of national rejuven…
1584611537620447232,Mon Oct 24 18:23:25 +0000 2022,RT @NorthmanTrader: Funny how both Britain and China repeatedly elect their political leader by a single party vote with the larger populat…
1584611535632023552,Mon Oct 24 18:23:25 +0000 2022,RT @TheJusticeDept: Two Arrested and 13 Charged in Three Separate Cases for Alleged Participation in Malign Schemes in the United States on…
1584611535246471168,Mon Oct 24 18:23:25 +0000 2022,"RT @Eyedentytee: Elon Musk: China will not be able to copy our technologies 
China: https://t.co/SIYvh7JjJT"
1584611534889967616,Mon Oct 24 18:23:25 +0000 2022,"RT @DashDobrofsky: Merrick Garland’s DOJ went public about a case of “Espionage, bribery &amp; Obstruction of Justice” that threatens the “righ…"
1584611534726369280,Mon Oct 24 18:23:25 +0000 2022,"RT @RAbdiAnalyst: In anti-Western rallies organised by state in Addis, the flag of Russia was conspicuous.

Deliberate attempt by Abiy to b…"
1584611534181138433,Mon Oct 24 18:23:25 +0000 2022,"@lapatina_ Is it better for Ukraine to have a friendly relationship with China or a hostile one?

Xi Jinping is pro… https://t.co/MBNdI8cbo3"
1584611533556154369,Mon Oct 24 18:23:24 +0000 2022,"@KevsFlanagan I wasn’t sure what they were going to say, but actually I think this announcement stresses me out eve… https://t.co/dXdWevyhr2"
1584611532247248896,Mon Oct 24 18:23:24 +0000 2022,"RT @DashDobrofsky: Merrick Garland’s DOJ went public about a case of “Espionage, bribery &amp; Obstruction of Justice” that threatens the “righ…"
1584611531660046336,Mon Oct 24 18:23:24 +0000 2022,UPDATES - The US Justice Department chief accused China of interfering with the American justice system Monday as h… https://t.co/ka33t3OEaX
1584611529030537217,Mon Oct 24 18:23:23 +0000 2022,"RT @jsolomonReports: China may invade Taiwan within months, top US Navy official warns | Just The News https://t.co/jriz94CRpl"
1584611528258437120,Mon Oct 24 18:23:23 +0000 2022,"@joanbob1975 We could open the mines but our kids won't work down them, we'd need more immigrants.
No about China b… https://t.co/93p2M3KuvF"
1584611527205978112,Mon Oct 24 18:23:23 +0000 2022,"Good question.  Sounds like a very obvious conflict of interest to me.

#susquehanna
#china 
#TikTok 

$BBIG https://t.co/ywGqQ7pjGM"
1584611526983684096,Mon Oct 24 18:23:23 +0000 2022,"RT @CER_EU: .@carlbildt considers the new 🇺🇸 #NationalSecurityStrategy.

The 2021 interim strategy spoke of “an assertive China &amp; a destabi…"
1584611525259845634,Mon Oct 24 18:23:22 +0000 2022,"RT @MichaelArt123: DOJ charges China with attempting to steal U.S. technology, and mounting a long term effort to obstruct The US Judicial…"
1584611525096247303,Mon Oct 24 18:23:22 +0000 2022,"RT @DashDobrofsky: Merrick Garland’s DOJ went public about a case of “Espionage, bribery &amp; Obstruction of Justice” that threatens the “righ…"
1584611524853006337,Mon Oct 24 18:23:22 +0000 2022,U.S.-listed Chinese stocks drop 20% after Beijing’s power reshuffle makes the market ‘uninvestable’… https://t.co/6e1LOFMS2D
1584611522843922434,Mon Oct 24 18:23:22 +0000 2022,RT @TheJusticeDept: Two Arrested and 13 Charged in Three Separate Cases for Alleged Participation in Malign Schemes in the United States on…
1584611522630004738,Mon Oct 24 18:23:22 +0000 2022,"RT @Chukwuamaka_: 'Made in China' stickers are made in Korea.

Really?"
1584611522571300864,Mon Oct 24 18:23:22 +0000 2022,He did. He specified China early and often. https://t.co/oEDndhdfLq
1584611516879605760,Mon Oct 24 18:23:20 +0000 2022,#china #economy will lose $5T will be reduced from $17T to $10-12T #economy if they invade #taiwan as per analyst and #imf
1584611516719906816,Mon Oct 24 18:23:20 +0000 2022,"RT @duty2warn: I am requesting that followers who are tempted to react to the DOJ/China charges with ""who cares"" or ""what about Trump"" plea…"
1584611516145278976,Mon Oct 24 18:23:20 +0000 2022,@marenaltman Any astrology on Russia or China? Tensions seem higher than ever before.
1584611515696484352,Mon Oct 24 18:23:20 +0000 2022,@MuellerSheWrote MAGAs are going to become pro China now I guess since the DOJ and FBI are bringing charges against the PRC agents.
1584611515399012352,Mon Oct 24 18:23:20 +0000 2022,"@1776Gretchen China invades, as the Bidumb Communists planned!"
1584611514459488256,Mon Oct 24 18:23:20 +0000 2022,"RT @Rasmussen_Poll: Ugh …

Would-Be British PM Rishi Sunak's Family Runs A China-Linked, World Economic Forum Partner Company Pushing Digit…"
1584611514270777344,Mon Oct 24 18:23:20 +0000 2022,"@coloradotravis @arielstulberg @JefeElJefe1 ""now"" . . .  Historically China was rich, as others have pointed out."
1584611514111397888,Mon Oct 24 18:23:20 +0000 2022,RT @BlackKnight10k: Garland and DOJ making a statement about cracking down on foreign espionage. It's an announcement about China today but…
1584611513116942337,Mon Oct 24 18:23:20 +0000 2022,"RT @GordonGChang: No #American is permitted to buy land in #China, so why do we permit parties from China to buy land in #America? Whatever…"
1584611512760799232,Mon Oct 24 18:23:19 +0000 2022,RT @cnnbrk: The US Justice Department has unsealed charges against two alleged Chinese spies who are accused of interfering with a federal…
1584611511942541312,Mon Oct 24 18:23:19 +0000 2022,"RT @DashDobrofsky: I am by no means mitigating the importance of this investigation, but the irony is astounding: Two alleged Chinese spies…"
1584611510697230336,Mon Oct 24 18:23:19 +0000 2022,"RT @bennyjohnson: BREAKING: AG Garland: ""The DOJ has taken several actions to disrupt criminal activity by individuals working on behalf of…"
1584611510386823168,Mon Oct 24 18:23:19 +0000 2022,"RT @lauferlaw: If there's any takeaway from today's @TheJusticeDept press conference, its that China is a huge threat to the  United States…"
1584611509090779138,Mon Oct 24 18:23:19 +0000 2022,"RT @DashDobrofsky: Merrick Garland’s DOJ went public about a case of “Espionage, bribery &amp; Obstruction of Justice” that threatens the “righ…"
1584611508889473024,Mon Oct 24 18:23:19 +0000 2022,RT @SayNoToSino: The virus came from China https://t.co/4q9IcwbZoC
1584611508172255233,Mon Oct 24 18:23:18 +0000 2022,"RT @CynBlogger: @DashDobrofsky @wendy_dorian OF COURSE the DOJ, FBI et al should be working on America’s behalf to curb espionage &amp; all oth…"
1584611507312082944,Mon Oct 24 18:23:18 +0000 2022,"RT @duty2warn: AG Garland's press conference, still ongoing, announces charges against 13 PRC officials (People's Republic of China), 10 of…"
1584611506553262080,Mon Oct 24 18:23:18 +0000 2022,"RT @TheMarieOakes: Why are these journalists asking questions about the Mar-a-Lago raid when the f*cking press conference was about China,…"
1584611504166346755,Mon Oct 24 18:23:17 +0000 2022,RT @Angry_Staffer: Garland says an FBI double agent fooled two Peoples’ Republic of China (PRC) intelligence officers who were trying to sh…
1584611503046819840,Mon Oct 24 18:23:17 +0000 2022,"RT @ashajadeja325: California takes over Germany as 4th largest economy in the world. After US, China &amp; Japan. Largely led by Silicon Valle…"
1584611500387598337,Mon Oct 24 18:23:17 +0000 2022,"RT @QndzyGaming: They better TF not 🤔

Spy on me all you want @China"
1584611499233771521,Mon Oct 24 18:23:16 +0000 2022,Toyota to produce electric car powered by BYD batteries in China | Reuters https://t.co/GxWvTkiBiw
1584611498692730880,Mon Oct 24 18:23:16 +0000 2022,"RT @TrungTPhan: For anyone that is against the US banning TikTok, let me introduce you to the 8,000 Western platforms and websites blocked…"
1584611498504384512,Mon Oct 24 18:23:16 +0000 2022,"RT @AMFChina: An interesting formulation by @emilyrauhala: ""hard not to see this pic as the encapsulation of an era"". It represents China's…"
1584611497178632195,Mon Oct 24 18:23:16 +0000 2022,RT @caslernoel: I'm just replacing the word China with Trump in my mind and this press conference is lit. 🔥
1584611497090912256,Mon Oct 24 18:23:16 +0000 2022,Chinese markets weaken as investors express disappointment at the new leadership filled with President Xi Jinping’s… https://t.co/nCJFFF1zor
1584611494393966592,Mon Oct 24 18:23:15 +0000 2022,RT @BlackKnight10k: Garland and DOJ making a statement about cracking down on foreign espionage. It's an announcement about China today but…
1584611493651578880,Mon Oct 24 18:23:15 +0000 2022,"RT @MuroCrypto: These BSC sneakers were trading above 20 BNB just 2 days ago. China ban crashed prices hard.

You can now get a BSC walker…"
1584611493420859392,Mon Oct 24 18:23:15 +0000 2022,"@MikeHudema Not the point. 100MW of solar costs a lot, needs a lot of land, cannot be planned, has a short life spa… https://t.co/dhL7NgbBfI"
1584611489071378434,Mon Oct 24 18:23:14 +0000 2022,RT @SofiaHCBBG: There are bad days in China's markets and then there are days like today. The worst stock losses since 2008 and all-time lo…
1584611484331827200,Mon Oct 24 18:23:13 +0000 2022,RT @catherinekyli: Today over 1000 #Hongkongers in London marched from Downing St to Chinese Embassy to protest against the peaceful protes…
1584611483518144512,Mon Oct 24 18:23:12 +0000 2022,"RT @DashDobrofsky: Merrick Garland’s DOJ went public about a case of “Espionage, bribery &amp; Obstruction of Justice” that threatens the “righ…"
1584611482872197120,Mon Oct 24 18:23:12 +0000 2022,"RT @lauferlaw: If there's any takeaway from today's @TheJusticeDept press conference, its that China is a huge threat to the  United States…"
1584611481160945666,Mon Oct 24 18:23:12 +0000 2022,RT @Angry_Staffer: Garland says an FBI double agent fooled two Peoples’ Republic of China (PRC) intelligence officers who were trying to sh…
1584611480686587904,Mon Oct 24 18:23:12 +0000 2022,RT @Reuters: China ADRs tumble as Xi's new team sparks worries over economy's path https://t.co/sXqKY4ZRcb https://t.co/WA8hHmFmzA
1584611480221384704,Mon Oct 24 18:23:12 +0000 2022,"RT @murt32_1943: 🤣... 😕 ... No, there isn't anything funny about this after realizing how fast our country has declined under Biden and Dem…"
1584611479986110464,Mon Oct 24 18:23:12 +0000 2022,"RT @Eyedentytee: Elon Musk: China will not be able to copy our technologies 
China: https://t.co/SIYvh7JjJT"
1584611479851966465,Mon Oct 24 18:23:12 +0000 2022,Always happens in China first 🤷🏽‍♂️ https://t.co/DqH67xST6N
1584611479760044032,Mon Oct 24 18:23:12 +0000 2022,"RT @DashDobrofsky: Merrick Garland’s DOJ went public about a case of “Espionage, bribery &amp; Obstruction of Justice” that threatens the “righ…"
1584611479604498432,Mon Oct 24 18:23:12 +0000 2022,"RT @DashDobrofsky: Donald Trump stole nuclear documents from a NATO ally, he stole documents containing Iran's missile programs, and he sto…"
1584611479059243008,Mon Oct 24 18:23:11 +0000 2022,"RT @ericgarland: Remember, espionage almost *never* goes to criminal prosecution because it compromises sources and methods.

That DOJ is t…"
1584611476232626176,Mon Oct 24 18:23:11 +0000 2022,"@MuellerSheWrote Yeah, I don't understand that attitude. China and Russia are friends, China is a threat. If people… https://t.co/rYttUTUhG4"
1584611475745738753,Mon Oct 24 18:23:11 +0000 2022,"RT @duty2warn: AG Garland's press conference, still ongoing, announces charges against 13 PRC officials (People's Republic of China), 10 of…"
1584611475234074625,Mon Oct 24 18:23:11 +0000 2022,RT @ArMaghak: #India cannot allow the 'North-South' road to pass through the territory of #Pakistan's allies - #Turkey and #Azerbaijan. For…
1584611475179638813,Mon Oct 24 18:23:10 +0000 2022,"Merrick Garland outlines charges against 13 Chinese nationals trying to influence the US - 

Remind me again what T… https://t.co/CxGRHf3Yg4"
1584611472977854464,Mon Oct 24 18:23:10 +0000 2022,"RT @PaulAqua2: Urgent
Rishi Sunak’s Family Runs A China-Linked, World Economic Forum Partner Company Peddling Digital ID &amp; Social Credit Sc…"
1584611472923316224,Mon Oct 24 18:23:10 +0000 2022,"RT @prasadgc: This is a Western view of the latest developments in China, and on the face of it, it seems balanced and reasonable.

But it'…"
1584611472826851330,Mon Oct 24 18:23:10 +0000 2022,"RT @DashDobrofsky: Merrick Garland’s DOJ went public about a case of “Espionage, bribery &amp; Obstruction of Justice” that threatens the “righ…"
1584611472373878784,Mon Oct 24 18:23:10 +0000 2022,"RT @TPostMillennial: AG Merrick Garland: ""The DOJ has taken several actions to disrupt criminal activity by individuals working on behalf o…"
1584611471732137984,Mon Oct 24 18:23:10 +0000 2022,RT @McNado1: A quick🧵. I remember when COVID hit. My stepmom forwarded me a warning about a new virus in China. Two months later my Wildern…
1584611471472078848,Mon Oct 24 18:23:10 +0000 2022,"RT @GordonGChang: No #American is permitted to buy land in #China, so why do we permit parties from China to buy land in #America? Whatever…"
1584611469739450368,Mon Oct 24 18:23:09 +0000 2022,"RT @unusual_whales: Recent bearish OTM flow (15 Minute delayed): 

$TSLA put $200 2022-11-18 - Prem: $543,000
$LMT put $455 2022-11-18 - Pr…"
