id,created_at,text
1584627249638096896,Mon Oct 24 19:25:51 +0000 2022,"RT @AmbassadorCuba: Today we received in the #Cuban embassy, Liu Jin, the new #China ambassador to the #Gambia.
We talked about the Wonderf…"
1584627249068011520,Mon Oct 24 19:25:51 +0000 2022,"RT @NFSC_HAGnews: Hu Jintao was weeping when he was pushed out of the venue by four guys. 

If Ling Jihua and Huo Ke were still in power, H…"
1584627246840442880,Mon Oct 24 19:25:51 +0000 2022,RT @VivekGRamaswamy: We thought we could export Big Macs and Happy Meals and spread democracy to places like China. We thought we could use…
1584627245045657600,Mon Oct 24 19:25:50 +0000 2022,"RT @ericgarland: Remember, espionage almost *never* goes to criminal prosecution because it compromises sources and methods.

That DOJ is t…"
1584627244143624195,Mon Oct 24 19:25:50 +0000 2022,"RT @58rughooker: @waltshaub Gasp, China infiltrated US security. As if this wasn't already suspected and known. Another overhyped presser.…"
1584627241090445312,Mon Oct 24 19:25:49 +0000 2022,"RT @Noahpinion: I used game theory to explain why I'm pretty worried about a war between the U.S. and China over Taiwan:

https://t.co/xlW8…"
1584627240578359296,Mon Oct 24 19:25:49 +0000 2022,"RT @USAmbKeshap: This photo captures:

-- Xi's absolute power in the current moment;
-- the brittle, rigid, and aging nature of the CCP;
--…"
1584627240259633152,Mon Oct 24 19:25:49 +0000 2022,"RT @VenetiaSpencer: #MerrickGarland just announced that China attempted to get top-secret information, but there was an insider!
Do you kno…"
1584627239756255232,Mon Oct 24 19:25:49 +0000 2022,"RT @ChuckRossDC: The Biden DOJ shut down the ""China Initiative"" because of political correctness but keeps dropping these major indictments…"
1584627238435442688,Mon Oct 24 19:25:49 +0000 2022,RT @axios: NEW: DOJ reveals double agent sting operation against Chinese intelligence officers https://t.co/FD5b5AplTK
1584627238229618688,Mon Oct 24 19:25:49 +0000 2022,RT @NewshubNZ: China 'probably' won't invade Taiwan within five years - expert https://t.co/kWZK6SMdud
1584627235658792961,Mon Oct 24 19:25:48 +0000 2022,@MarketRebels If I remember right there is a huge specific material source in northern Mexico that is used for batt… https://t.co/fgluyV96Uc
1584627230134501376,Mon Oct 24 19:25:47 +0000 2022,RT @terry_jepson: @liquidlane335 @ScottDehn @RonnyJacksonTX Forbes claims Trump’s Business Hauled In $2.4 Billion During Four Years He Serv…
1584627228008415232,Mon Oct 24 19:25:46 +0000 2022,"RT @MichaelArt123: DOJ charges China with attempting to steal U.S. technology, and mounting a long term effort to obstruct The US Judicial…"
1584627227055955968,Mon Oct 24 19:25:46 +0000 2022,"RT @MSNBC: ""It's essentially sending a warning shot...across the bow of the Chinese government"": Ryan Reilly breaks down AG Garland announc…"
1584627226254794752,Mon Oct 24 19:25:46 +0000 2022,"RT @PaulAqua2: Urgent
Rishi Sunak’s Family Runs A China-Linked, World Economic Forum Partner Company Peddling Digital ID &amp; Social Credit Sc…"
1584627225810579456,Mon Oct 24 19:25:46 +0000 2022,"that cheap Asian labor.
Thus, prices aren’t anywhere as cheap as they should be. The difference between China &amp; the… https://t.co/KnsFXrTmA6"
1584627225382776833,Mon Oct 24 19:25:46 +0000 2022,"@simon_brooke Like, how much government IT spending will go to Infosys? How much influence does the Indian governme… https://t.co/k8XlnaRbXT"
1584627224312877056,Mon Oct 24 19:25:45 +0000 2022,"RT @patriottakes: Herschel Walker: “Halloween is right around the corner, and now the people of China and Mexico are dressing fentanyl up t…"
1584627224061566979,Mon Oct 24 19:25:45 +0000 2022,"RT @JavierBlas: Lies, damned lies, and statistics. I have updated this @opinion chart with fresh data.

China imported a record of ~1 milli…"
1584627221297516544,Mon Oct 24 19:25:45 +0000 2022,RT @terry_jepson: @liquidlane335 @ScottDehn @RonnyJacksonTX Forbes claims Trump’s Business Hauled In $2.4 Billion During Four Years He Serv…
1584627220584464384,Mon Oct 24 19:25:44 +0000 2022,RT @jesse_jett: I thought the DOJ presser was just gonna be them jerking off over the first combat deployment of US soldiers in Europe sinc…
