id,created_at,text
1584608200439267328,Mon Oct 24 18:10:10 +0000 2022,@KaranMGurnani this means you know nothing about China
1584608199143231488,Mon Oct 24 18:10:09 +0000 2022,RT @shaneharris: Developing: Two alleged Chinese intelligence officers accused of trying to buy info about federal prosecution. https://t.c…
1584608197511245824,Mon Oct 24 18:10:09 +0000 2022,"@CdnResistance Ok China stuff. Sooo Tik Tok?

Who here was hoping they have a mid or end credit scene that formally… https://t.co/s9XscCBaiQ"
1584608197427412992,Mon Oct 24 18:10:09 +0000 2022,"RT @Brad_Setser: Stunning chart from @jburnmurdoch.

China has reduced the quantity of the economic data that it publishes over time.

Ther…"
1584608197410754574,Mon Oct 24 18:10:09 +0000 2022,What Happened to  80-year-old former General Secretary Hu Jintao?. And why is this drama queen wearing 27 hazmat su… https://t.co/6BhoWW4cPQ
1584608195708088320,Mon Oct 24 18:10:09 +0000 2022,"RT @WSJ: From @WSJopinion: Biden’s national security strategy acknowledges the threat from China, then makes wholly unrealistic pledges of…"
1584608195313442816,Mon Oct 24 18:10:09 +0000 2022,RT @caslernoel: I'm just replacing the word China with Trump in my mind and this press conference is lit. 🔥
1584608195288276993,Mon Oct 24 18:10:09 +0000 2022,"RT @TristanSnell: UPDATE: the case involves China, with Chinese intelligence officers attempting to stop US prosecution of a Chinese compan…"
1584608190167412736,Mon Oct 24 18:10:07 +0000 2022,"@rafal_jasicki @Zoobeezoobeezoo @MikkelJylland @joeywreck I’m not saying it would be better overall, but did you ju… https://t.co/CS0boixVeK"
1584608190012207104,Mon Oct 24 18:10:07 +0000 2022,RT @karolcummins: The US Justice Department unsealed charges Monday against two alleged Chinese spies who are accused of interfering with a…
1584608189282033664,Mon Oct 24 18:10:07 +0000 2022,RT @BlackKnight10k: Garland and DOJ making a statement about cracking down on foreign espionage. It's an announcement about China today but…
1584608188917493760,Mon Oct 24 18:10:07 +0000 2022,RT @FROzenLiberal: #MerrickGarland is doing his job. It turns out trump isn’t the only problem in this fucked up world. China has been and…
