id,created_at,text
1584540427176189955,Mon Oct 24 13:40:51 +0000 2022,"RT @SquawkCNBC: ""When I started hearing 10 years ago that China was going to overtake us and roll America into its grainery I rolled my eye…"
1584540426060451840,Mon Oct 24 13:40:51 +0000 2022,"RT @jotted: Come for the against-all-odds story of China's most powerful woman, Sun Chunlan. Stay for the gossip about her rivalry with Bo…"
1584540425662369792,Mon Oct 24 13:40:51 +0000 2022,"RT @love_for_nation: Remembering 
The Bravest of the Brave
Sub Joginder Singh
Param Vir Chakra (P)
1 SIKH
on his Balidan Diwas today.
He si…"
1584540423204528128,Mon Oct 24 13:40:50 +0000 2022,"RT @Leftylockdowns1: https://t.co/iyYtSADfFM. Great piece by @mirandadevine: “A little noticed federal lawsuit, Missouri v. Biden, is uncov…"
1584540420536766464,Mon Oct 24 13:40:50 +0000 2022,RT @Jkylebass: @BBCBreaking @BBCNews Beijing got their choice in UK Prime Minister. They worked tirelessly behind the scenes to put him int…
1584540419308019712,Mon Oct 24 13:40:49 +0000 2022,"RT @krugersville: Standards are for people with money , you just sit down and take what’s given because you embarrassing yourself ka wig ya…"
1584540416896077824,Mon Oct 24 13:40:49 +0000 2022,"RT @AoxiPRNew: 10/23/2022 Miles Guo: After the 20th Party Congress, there will be two forces in China: Xi’s Party and the opposition of CCP…"
1584540409153302528,Mon Oct 24 13:40:47 +0000 2022,@mikepompeo You suggesting we go to war against China?  Trump had him to Dinner at his “Private Home” in Florida; y… https://t.co/4bSwgITPYu
1584540407496462337,Mon Oct 24 13:40:47 +0000 2022,"RT @DesmondShum: etc… are all signs of that. 
That goal, 强起来, does not seem plausible without taking over Taiwan. 

Taiwan 
In order to inv…"
1584540406963875840,Mon Oct 24 13:40:47 +0000 2022,"RT @haotonin: great wall                                great visuals
of china                                   of china

#MAMAVOTE #seven…"
1584540404858638336,Mon Oct 24 13:40:46 +0000 2022,"RT @HenanWonderful: #GlobalVillagesInHenan
Hair ties produced in this small village in Central China's #Henan province are exported to more…"
1584540404753764352,Mon Oct 24 13:40:46 +0000 2022,"RT @WSjp_insight: 12/22/17🇺🇸https://t.co/15sjfW75e8
IISS_org stnfrdpolitics ChicagoBooth SFUFASS rc_markets LAWMcGill BizRadio111 cjournal2…"
1584540402782130177,Mon Oct 24 13:40:46 +0000 2022,Interesting theory. Sunak as China aligned? https://t.co/VVV1neKmgM
