id,created_at,text
1584597352492326916,Mon Oct 24 17:27:03 +0000 2022,"HERE IT COMES RUSSIA AND CHINA ARE TRYING TO SCREW WITH OUR ELECTIONS, WONDER HOW MUCH PROOF THEY WILL BRING FORWARD !"
1584597352404246528,Mon Oct 24 17:27:03 +0000 2022,China Is Enforcing Zero Covid Around the World https://t.co/1VvF9tJI7v via @YouTube
1584597351619887104,Mon Oct 24 17:27:03 +0000 2022,@BidensWins Is he overseeing the manufacturing boom in China? Because it's not in America
1584597348532961280,Mon Oct 24 17:27:02 +0000 2022,RT @BharadwajAgain: At the very core of this entire MYTH is the presumption that Gunpowder (cf. fireworks) was invented in China in 9th cen…
1584597344590626817,Mon Oct 24 17:27:02 +0000 2022,"RT @scottlincicome: ""China’s economy will not overtake the US until 2060, if ever"" https://t.co/Zqx3WBbDRE 
""China now has to invest $8 to…"
1584597343738810368,Mon Oct 24 17:27:01 +0000 2022,RT @JoJoFromJerz: Explain to me why on earth donald trump would have documents containing classified intelligence regarding Iran and China…
1584597342627729408,Mon Oct 24 17:27:01 +0000 2022,RT @disclosetv: JUST IN - Secret paper from Economy Ministry concludes that selling part of the Hamburg port to China would be disastrous f…
1584597342539304960,Mon Oct 24 17:27:01 +0000 2022,"RT @mhmck: Russia invaded Ukraine in 2014, violating the Budapest Memorandum. The US, Britain, France and China failed to make good on thei…"
1584597342359285760,Mon Oct 24 17:27:01 +0000 2022,"RT @haotonin: great wall                                great visuals
of china                                   of china

#MAMAVOTE #seven…"
1584597340945797122,Mon Oct 24 17:27:01 +0000 2022,RT @disclosetv: JUST IN - Secret paper from Economy Ministry concludes that selling part of the Hamburg port to China would be disastrous f…
1584597339163201536,Mon Oct 24 17:27:00 +0000 2022,"RT @mwalimu_dida: Rishi Sunak, a Kenyan of Indian origin becomes the Britain's PM designate. US and Britain done. Kenya must now give China…"
1584597337808470016,Mon Oct 24 17:27:00 +0000 2022,"RT @BharadwajAgain: Indeed, so widespread is this myth that gunpowder is popularly known as one of “ the ""Four Great Inventions"" of China”.…"
1584597337183326209,Mon Oct 24 17:27:00 +0000 2022,How does education play a role in helping China realize its goal of moving from a middle-income to high-income econ… https://t.co/x4LdVnVIb4
1584597337099407367,Mon Oct 24 17:27:00 +0000 2022,"Bloomberg: Chinese Markets Tumble as Xi’s Tightening Grip Alarms Investors
Stocks, yuan extend losses Monday as… https://t.co/Tcxknj2GP9"
1584597332938854401,Mon Oct 24 17:26:59 +0000 2022,Groundswell have addicted us to China’s money – we should be protesting Corporate Farmers!  | The Daily Blog… https://t.co/qTstt8eg4G
1584597332405854208,Mon Oct 24 17:26:59 +0000 2022,"#China has censored all reference to Hu Jintao beyond the official line, so what exactly happened when the past lea… https://t.co/9g7Pqqamlh"
1584597331625664513,Mon Oct 24 17:26:58 +0000 2022,"RT @AFP: The Communist Party of China

#AFPGraphics looks at the leadership structure of the world's biggest political party, which counts…"
1584597327524036609,Mon Oct 24 17:26:57 +0000 2022,@SteveConz1 @laurenboebert Maybe you should move to China if you prefer their economy. I hear things are going real… https://t.co/AipYCaGuIO
1584597326747774976,Mon Oct 24 17:26:57 +0000 2022,"RT @jamescrabtree: Biden's new rules earlier this month banning advanced chip sales to China are breathtaking in scale and scope.

My sense…"
1584597326227988480,Mon Oct 24 17:26:57 +0000 2022,"RT @KokebTsama: 21
With the help of Russia, China, Turkey, UAE &amp; Iran; 🇪🇹 &amp; 🇪🇷 have been killed 
📍+500k Tigrayans massacres.
📍+120 girls &amp;…"
1584597323614539776,Mon Oct 24 17:26:57 +0000 2022,@jenresisted @joncoopertweets @JohnAra10972801 While the Biden criminals who took millions from China stay in offic… https://t.co/osyQCber16
1584597322901884929,Mon Oct 24 17:26:56 +0000 2022,"RT @EbrahimHashem: To know why there is so much chaos in US while there’s a clear sense of direction in China, one has to examine how those…"
