id,created_at,full_text
1590991903360688130,Fri Nov 11 08:56:43 +0000 2022,"18 FOREVER 🙏 …THANK A VETERAN TODAY 

The most poignant time for me was visiting the commonwealth war graves in Hong Kong; specifically next to Fort Stanley garrison. 

Most 🇨🇦 Canadians were 18-19 and killed on Christmas Day 💔💔💔 🕊🕊🕊. 

Can only…https://t.co/UkhPS8NyQ8"
1590991828119326720,Fri Nov 11 08:56:25 +0000 2022,"As part of its step-by-step approach towards reopening the territory to tourism after #COVID19 pandemic, #HongKong has allowed tour groups to begin visiting, with clear conditions &amp; permissions. #IO @HongKongTourism @discoverhk @HKStrategies 

https://t.co/uSOa13d4qV"
1590991602704519168,Fri Nov 11 08:55:31 +0000 2022,"Help to stop the killing of dolphins and whales in Taiji, Japan! Plz sign: https://t.co/aXI0jmX2ZM"
1590991591837208576,Fri Nov 11 08:55:29 +0000 2022,Hong Kong jails woman for insulting China’s national anthem during Olympic celebration https://t.co/wvWqoQQnA2
1590991543300755456,Fri Nov 11 08:55:17 +0000 2022,Hong Kong’s IPO market still lags behind other exchanges
1590991542202011648,Fri Nov 11 08:55:17 +0000 2022,🍒🍊🍯🍞🥐🥖🥞🍯🍞🥐🥖🍎🍐🍊🥫🍳🥚🍋🍌🍉🥦🍎🍍🍑🍇🍓🍅🥕🌽🍳Goldman flagged Morgan Stanley block trades to Hong Kong regulator
1590991486170324992,Fri Nov 11 08:55:04 +0000 2022,"@Allywag3 @JonathonWango @darrengrimes_ Off out to Hong Kong later, nice little trip away from all you shirkers 😁😁😁😁
Good luck with your strikes, they always work don't they.  Privatisation looming me thinks....."
1590991375470059520,Fri Nov 11 08:54:37 +0000 2022,@NuryVittachi Almost had me. Shame on the UK @BBCNews for violating human rights of the innocent Hong Kong activists. Shame!
1590991299414740993,Fri Nov 11 08:54:19 +0000 2022,"@CricCrazyJohns If Hong Kong was allowed in WC, SKY would already be Player of the tournament."
1590991268242681856,Fri Nov 11 08:54:12 +0000 2022,"Cathay Airlines will increase passenger flights between China mainland and Hong Kong.
#China"
1590991230242291713,Fri Nov 11 08:54:03 +0000 2022,"Hong Kong real GDP fell 4.5% from a year earlier, and fell 1.3% from the second quarter

→ Exports fell 15.6% year-on-year 
→ Real GDP growth forecast for 2022: –3.2% (previous prediction in August was –0.5% to 0.5%)
→ Inflation remains steady: 1.8% y-o-y in 3Q 2022 https://t.co/wf0Teo3lGW"
1590991213016276993,Fri Nov 11 08:53:59 +0000 2022,"Which country produces the best Shine Muscat grapes – China, Japan or South Korea – and why are they so popular in Hong Kong?
Japanese Shine Muscat grapes are expensive and very popular as a gift in Hong Kong, but now face competition 
https://t.co/4URyB6JvhE https://t.co/l29Fsz1IhJ"
1590991127393476610,Fri Nov 11 08:53:38 +0000 2022,Hong Kong woman given suspended sentence for reposting fugitive politician’s call for voters to cast blank ballots https://t.co/dDCgPsYd5v
1590991113045020672,Fri Nov 11 08:53:35 +0000 2022,@suhasrbhat There was a vietnamesw refugee crisis in hong kong following the end of the war. They showed up by boat. My mother used to work in the camps. Joshua Wong I believe is of Vietnamese heritage if I'm not mistaken
1590991025845448704,Fri Nov 11 08:53:14 +0000 2022,🇭🇰 Hong Kong's Q3 GDP shrinks 4.5% y/y
1590991023307894785,Fri Nov 11 08:53:13 +0000 2022,"Hong Kong is holding the highest number of defendants on remand this century, after a China-imposed security measure raised the bar for bail https://t.co/piPUc4pkBd"
1590991003682766848,Fri Nov 11 08:53:09 +0000 2022,"@huffingasoline you have my full support, i want chinese military seeking drones killing everyone that enacts violence within hong kong's border"
1590990904034086912,Fri Nov 11 08:52:45 +0000 2022,"We Won!

Worldpay from FIS has been awarded Payment Processor of the Year at the 2022 DigFin Innovation Awards at Hong Kong FinTech Week! https://t.co/f9arSxrMFK

#DigFin2022 #HongKongFintechWeek https://t.co/dy3xOFA7HA"
1590990893594865664,Fri Nov 11 08:52:42 +0000 2022,Our Charlie 🐶has gone OTRB 🌈🌤today at Hong Kong 🇭🇰 morning time zone at 2:00 p.m. at the local SPCA. https://t.co/kn3uyK1ggc
1590990876612136960,Fri Nov 11 08:52:38 +0000 2022,Hainan Airlines will restart a non-stop weekly flight between Haikou and Hong Kong on November 16. It will be the first regular route in Hainan Province with a city outside the Chinese mainland since the epidemic began. https://t.co/ai0eCb8efF
1590990539666907136,Fri Nov 11 08:51:18 +0000 2022,"“This is because attractive individuals (compared to average others) experience a higher level of psychological entitlement, which subsequently leads to a higher level of self-interested behavior,” noted co-author Xijing Wang, City University of Hong Kong. (2/3)"
1590990019740962816,Fri Nov 11 08:49:14 +0000 2022,"Hm, New York's climate seems different from Hong Kong... It's really hot here... How about yours?"
1590989980213526528,Fri Nov 11 08:49:05 +0000 2022,"China’s zero-Covid pivot signals fuel 7.5 per cent stock rally, propel Hang Seng Index to biggest surge in 8 months … ⁦@SCMPNews⁩  https://t.co/aWUUoDlyYd"
1590989972852846592,Fri Nov 11 08:49:03 +0000 2022,Hong Kong jails holding record number of people awaiting trial https://t.co/xUZ58ru1Ao
1590989960018276353,Fri Nov 11 08:49:00 +0000 2022,"#HKER proud of their own identity are persecuted as insult to China.
https://t.co/6Na060e17S"
1590989801452630016,Fri Nov 11 08:48:22 +0000 2022,@DJSkelton @TimPitt11 @ukonward What were the ultra libertarian policies? The same upper rate as Tony Blair? Bringing sunak’s basic rate tax cut forward a year? Having the same NI and CT as at the start of the year? Stop pretending we tried having the same policies as Hong Kong. We didn’t
1590989760985968642,Fri Nov 11 08:48:12 +0000 2022,"@klrahul Go and play against Zimbabwe netherland Scotland, hong Kong  noob"
1590989673484423168,Fri Nov 11 08:47:51 +0000 2022,"More details based on USG documents on J Street's birth in sin - Soros money that Jeremy Ben-Ami swore never happened, $811,000 from a mysterious Hong Kong secretary, PAC money from Saudi sources.
Reposted to jog your memories. 3/

https://t.co/djyUIZQtpk"
1590989518395813888,Fri Nov 11 08:47:14 +0000 2022,"#ArmisticeDay 

1. Great Grandad Bill served in the Royal Navy aboard HMS Swiftsure at the Liberation of Hong Kong, 1945. 

2. Great Grandma Ivy in the Land Army. 

3. My Great Grandfather Cyril, a Sergeant in the Royal Warwickshire Regt. 

With enduring gratitude. https://t.co/bCqRFd3UEq"
1590989448073789440,Fri Nov 11 08:46:58 +0000 2022,Hong Kong woman given suspended sentence for reposting fugitive politician’s call for voters to cast blank ballots https://t.co/MfhcK2RRL2
1590989438728884224,Fri Nov 11 08:46:56 +0000 2022,"Ho The most severe underreporting centred on eight sets of speakers on the stage. According to police, the sets weighed 12,240 pounds (5,552kg) – about seven times more than the contractor’s reported weight of 1,600 pounds. https://t.co/ePil4a8fUC"
1590989221673705473,Fri Nov 11 08:46:04 +0000 2022,Hong Kong's Q3 GDP shrinks 4.5% y/y https://t.co/Rm5ERf3PqG https://t.co/TwQod01PQs
1590988962134659073,Fri Nov 11 08:45:02 +0000 2022,"South China Morning Post: Experiential learning, interdisciplinary approach at The Harbour School unlock students' best.
https://t.co/TQ7RHFfoUq

via @GoogleNews"
1590988875769737217,Fri Nov 11 08:44:41 +0000 2022,"Come visit us at Mega Show Hong Kong
Hall No - 3E, Stand No - C20, Hong Kong Convention and Exhibition Centre
Explore a wide selection of fully customized natural quality Home Decorations &amp; Home Decoration with multiple colors and designs.
#MegaShow #internationalexhibition #hk https://t.co/juivuyCxnX"
1590988779330080770,Fri Nov 11 08:44:18 +0000 2022,Hong Kong Rugby Sevens is back. Rugby union says demand is high despite Covid measures - CNBC https://t.co/CiXTYxd649
1590988612937846784,Fri Nov 11 08:43:39 +0000 2022,"@DasIsOnline @lingtranslates Lungmen isn't a China reference. It's a Hong Kong reference, made all the more obvious by Ch'en speaking cantonese.

Yan is is the China reference and we haven't really gotten that deep into that region yet beyond the whole thing with Sui."
1590988325938425857,Fri Nov 11 08:42:30 +0000 2022,"7-day daily averages:
Ontario 🇨🇦: 1.37 deaths/1M population (to Nov 10)
Hong Kong: 1.41 deaths/1M population (to Nov 11) https://t.co/eJRhRaORGs"
1590988217146568704,Fri Nov 11 08:42:04 +0000 2022,"Hong Kong court jails journalist for three months for waving British flag FT reports today, more excessive actions from authorities in HK."
1590988210301435905,Fri Nov 11 08:42:03 +0000 2022,"#查开房记录 
#定位手机号
#查名下房产
#查全家资料 On Friday Hong Kong's Hang Seng index jumped by more than 7%, while the Nikkei in Japan ended the day 3% higher and South Korea's Kospi gained 3.4%. https://t.co/wTXeQDCSQK"
1590988172217184256,Fri Nov 11 08:41:54 +0000 2022,Chinese and Hong Kong stocks climbed after Beijing eased some Covid quarantine rules.
1590987963252748289,Fri Nov 11 08:41:04 +0000 2022,"The State Council will continue to offer essential support, Cao stated. Further noting that Hong Kong's policies and flexibility have allowed it to maintain ties with the outside world."
1590987958219608064,Fri Nov 11 08:41:03 +0000 2022,"Cao remarked that ""Hong Kong has been putting forward precise anti-pandemic measures based on scientific evidence, while the mainland has mounted a firm defense against large-scale outbreaks.”"
1590987955442548736,Fri Nov 11 08:41:02 +0000 2022,"“A to the G to the U to STD
I’m D boy because I’m from D
I’m the crazy guy, the lunatic on beat
Sending listeners to Hong Kong with my rap
my tongue technology”
― Agust D. Suga BTS"
1590987947008200704,Fri Nov 11 08:41:00 +0000 2022,"BREAKING: #BNNHongKong Reports.

Beijing has vowed to support Hong Kong's decision to modify its pandemic-fighting strategies. #HongKong #Health #Covid19 #Pandemic https://t.co/KrAKMPbBxA"
1590987707358281729,Fri Nov 11 08:40:03 +0000 2022,"Catholic Chief Executive Wants New Hong Kong Security Laws 
Hong Kong’s chief executive promised Wednesday to crack down on civil liberties and press freedom in the region, as he a...
https://t.co/WkPviAAmvw
#Asia #Newsdeskinbox #World 
#612Humanitarian... https://t.co/XpGPZREx6f"
1590987670708457472,Fri Nov 11 08:39:54 +0000 2022,@RichardSHeggie Hong Kong refugee in UK suffering destitute misery and racism miss Hong Kong stability prosperity. Old Hong Kong residents remember British colonial rule well and never again prefer home land China. https://t.co/vx8fGbq38g
1590987550855901184,Fri Nov 11 08:39:25 +0000 2022,"Samsung Galaxy S22 Ultra SM-S9080 TGY.
The Chinese beta of OneUI 5.0 did not become stable after 5 beta.  Instead, Samsung opted for the Beta 6 version in China / Hong Kong and Taiwan due to some problems with Chinese characters and letters."
1590987434485055489,Fri Nov 11 08:38:58 +0000 2022,"&lt;t:1668155801:t&gt; - **Hong Kong GDP QoQ Final Actual -2.6% (Forecast -2.6%, Previous -2.6%)** 
&lt;t:1668155801:t&gt; - **Hong Kong GDP YoY Final Actual -4.5% (Forecast -4.5%, Previous -4.5%)**"
1590987311524634624,Fri Nov 11 08:38:28 +0000 2022,Big Foot walked around Hong Kong and scared the hell out of a bunch of nuns
1590987256440885253,Fri Nov 11 08:38:15 +0000 2022,[TradingEconomics] The Gross Domestic Product (GDP) in Hong Kong contracted 2.60 percent in the third quarter of 2022 o https://t.co/c2NRxAG4EI
1590987229585080320,Fri Nov 11 08:38:09 +0000 2022,"Hong Kong jails woman for insulting China's national anthem during Olympic celebration - https://t.co/ieTGOv1dSN 

#IDCORNER"
1590987212820459522,Fri Nov 11 08:38:05 +0000 2022,"I have 22 new followers from Hong Kong, and more last week. See https://t.co/PFLfXBceTE https://t.co/JWoD4luNiY"
1590987192712982529,Fri Nov 11 08:38:00 +0000 2022,"@theseoulstory I just remembered a funny clip from Running Man where Jihyo said ""I Love Malaysia"" when in fact they were in HK. And now she's finally in Malaysia, so will she say ""I Love Hong Kong"" this time? 😂"
1590987156343832581,Fri Nov 11 08:37:51 +0000 2022,"Live: Hong Kong stocks jump after China trims quarantine period, up more than 7% @CNBC https://t.co/MULx3Dgd4C"
1590986970049974273,Fri Nov 11 08:37:07 +0000 2022,"Hong Kong's economy contracted by 4.5% year-on-year in the third quarter, and the government revised down its full-year economic forecast to a contraction of 3.2%
 https://t.co/i6sTeO7Zqs"
1590986968535470080,Fri Nov 11 08:37:07 +0000 2022,"@LibertineRed @dondons100 @GBNEWS Flu is deadly and even when it isn't it hits hard.  Hong Kong flu hit the UK so hard in 1969 that hospitals and schools were forced to close, post didn't get delivered and trains didn't run."
1590986957282480128,Fri Nov 11 08:37:04 +0000 2022,@MrJosephDirte @gurgavin Not really.. China (Hong Kong included) haven’t been truthful when it comes to the effects of covid and lockdowns and now are finally starting to release accurate information…
1590986942073692161,Fri Nov 11 08:37:00 +0000 2022,"Hong Kong stocks jump after China trims quarantine period, up more than 7% https://t.co/S6pieJ6Pb7"
1590986873194762240,Fri Nov 11 08:36:44 +0000 2022,"HONG KONG GDP QOQ FINAL ACTUAL -2.6% (FORECAST -2.6%, PREVIOUS -2.6%) $MACRO"
1590986870455881730,Fri Nov 11 08:36:43 +0000 2022,"HONG KONG GDP YOY FINAL ACTUAL -4.5% (FORECAST -4.5%, PREVIOUS -4.5%) $MACRO"
1590986771546140674,Fri Nov 11 08:36:20 +0000 2022,NIO shares soar in Hong Kong despite earnings miss https://t.co/etHgIIWRXN
1590986700041621504,Fri Nov 11 08:36:03 +0000 2022,@skywalker_2k do you think china / hong kong have bottomed?
1590986696287715328,Fri Nov 11 08:36:02 +0000 2022,Hong Kong lowers 2022 GDP expectations to -3.2% from -0.5% to 0.5%.
1590986613550510086,Fri Nov 11 08:35:42 +0000 2022,Hong Kong stocks gain more than 5% as Asia markets rise after U.S. inflation report - CNBC https://t.co/82qYNOXmIh
1590986572593336323,Fri Nov 11 08:35:32 +0000 2022,"Hong Kong revises 2022 CPI forecast from 2.1% to 1.9%
#Ainvest #Ainvest_Wire #Nasdaq #stock #investinyou 
View more: https://t.co/lTXh1dzMi0 https://t.co/2PWrQKeRho"
1590986430926491648,Fri Nov 11 08:34:58 +0000 2022,Because life’s too short to say no to cake https://t.co/Qt0OUUnpaj
1590986357413138432,Fri Nov 11 08:34:41 +0000 2022,"Promoting Hong Kong like selling encyclopaedias, calling HK the “food plaza” of legal services⁉️ I bet “the abuse of NSL” is on the menu❓Use better analogies for crying out loud. You guys have turned us from an international hub to an international joke. https://t.co/PC2kaOxboQ"
1590986344830218240,Fri Nov 11 08:34:38 +0000 2022,"Hong Kong: Stocks close up 7.7% 
https://t.co/xkTRGTssCX https://t.co/DDvUTw92Ot"
1590986331848859653,Fri Nov 11 08:34:35 +0000 2022,"Still Optimistic....

Hong Kong Revises 2022 GDP Forecast To -3.2%; Was -0.5% To 0.5%"
1590986210939269120,Fri Nov 11 08:34:06 +0000 2022,"China’s 5+3 zero-Covid pivot to signals fuel 7.5 per cent stock rally, propel Hang Seng Index to biggest surge in 8 months 

https://t.co/OwGacfBahQ"
1590986102760165376,Fri Nov 11 08:33:40 +0000 2022,#Dairy #Processing #Plant Suppliers Hong Kong and Dairy  Processing Plant Manufacturers #HongKong Dairy Processing Plant Exporters Hong Kong #Africa #Suppliers #Tenders
1590986093306023936,Fri Nov 11 08:33:38 +0000 2022,"China and Hong Kong firms see greatest growth in whistle-blower reports in Asia-Pacific, but fail to act adequately, Baker McKenzie survey shows https://t.co/xfViDNvRlz"
1590986053690789889,Fri Nov 11 08:33:28 +0000 2022,Swissport Extends Cargo Handling Agreement with Hong Kong Airlines https://t.co/HXfTiZQuHV
1590986034526842880,Fri Nov 11 08:33:24 +0000 2022,"financialjuice: HONG KONG GDP QOQ FINAL ACTUAL -2.6% (FORECAST -2.6%, PREVIOUS -2.6%) $MACRO"
1590986033050845185,Fri Nov 11 08:33:24 +0000 2022,"financialjuice: HONG KONG GDP YOY FINAL ACTUAL -4.5% (FORECAST -4.5%, PREVIOUS -4.5%) $MACRO"
1590985932387545089,Fri Nov 11 08:33:00 +0000 2022,(BN) *HONG KONG REVISES 2022 GDP FORECAST TO -3.2%; WAS -0.5% TO 0.5% https://t.co/C9bgrj8L6T
1590985795296428032,Fri Nov 11 08:32:27 +0000 2022,"Hong Kong revises 2022 GDP forecast to -3.2%; was -0.5% to 0.5%
#Ainvest #Ainvest_Wire #trading #tradeideas #stock 
View more: https://t.co/lTXh1dzMi0 https://t.co/nZWeoW1Fru"
1590985706423582720,Fri Nov 11 08:32:06 +0000 2022,CRYPTO NEWS: HashKey Group receives approval to operate crypto exchange from Hong Kong SFC https://t.co/WLPDYaZ3iR 🙋 Bet with $BTC via ⟶ https://t.co/4h0cyuFPFk √
1590985696868958210,Fri Nov 11 08:32:03 +0000 2022,"Hong Kong Econ. Stats Released:
GDP (QoQ) (Q3)
Actual:  -2.6%
Expected: -2.6%
Prior: 1.0% 
In Line with Expectation"
1590985696067870722,Fri Nov 11 08:32:03 +0000 2022,"Hong Kong Econ. Stats Released:
GDP (YoY) (Q3)
Actual:  -4.5%
Expected: -4.5%
Prior: -1.3% 
In Line with Expectation"
1590985599825027073,Fri Nov 11 08:31:40 +0000 2022,"Finally, it seems so apt that the series ends with Hong Kong and the dark realities we live with as a result of the handover. Yes an end to Empire but also an end to HK semi freedoms. 

Can’t wait for more #thecrown #hongkong hot takes which are far more erudite than my own."
1590985598177009669,Fri Nov 11 08:31:40 +0000 2022,"The fact our past is dramatised on such a hugely global and lucrative show is important, particularly for younger generations who have no clue as to what's going on in Hong Kong, or its colonial history. The mistake here was omitting Patten, as room to predict his BBC stint e.g"
1590985553134379009,Fri Nov 11 08:31:29 +0000 2022,"*HONG KONG REVISES 2022 GDP FORECAST TO -3.2%; WAS -0.5% TO 0.5%

YIKES"
1590985518812401665,Fri Nov 11 08:31:21 +0000 2022,This is hands down the best street name anecdote in Hong Kong https://t.co/FBYqyokUps
1590985502832091136,Fri Nov 11 08:31:17 +0000 2022,"Are you a B2B Enterprise Technology Marketer looking to make a mark in a regional role with an industry focus for the global leader in analytics? If you’re based in Singapore, Hong Kong or Sydney join #SASLife today 👉 https://t.co/ekAbIHbtpj https://t.co/DTqhzoFBSc"
1590985352080412679,Fri Nov 11 08:30:41 +0000 2022,"HONG KONG'S HANG SENG INDEX JUMPS NEARLY 8% IN BIGGEST RALLY SINCE 2020

🇭🇰🇭🇰 https://t.co/ogQU0puMj0"
1590985326704881664,Fri Nov 11 08:30:35 +0000 2022,"@yuwoo83275149 @NIKKE_japan English ok.
I think they're not allowed to play many games not only Korea's. I also wonder why they're not using the Taiwan, Hong Kong and Macau server."
1590985302616989697,Fri Nov 11 08:30:29 +0000 2022,"HONG KONG GDP QOQ FINAL ACTUAL -2.6% (FORECAST -2.6%, PREVIOUS -2.6%) $MACRO"
1590985288628637696,Fri Nov 11 08:30:26 +0000 2022,"HONG KONG GDP YOY FINAL ACTUAL -4.5% (FORECAST -4.5%, PREVIOUS -4.5%) $MACRO"
1590985278251900929,Fri Nov 11 08:30:24 +0000 2022,"Equities at 2 PM:
Hong Kong: +7.74%
South Africa: +3.68%
New Zealand: +1.94%
Lebanon: -1.66%
Dubai: -0.15% https://t.co/Ou9u4xlR8R"
1590985257175638016,Fri Nov 11 08:30:19 +0000 2022,The Gross Domestic Product (GDP) in Hong Kong contracted 2.60 percent in the third quarter of 2022 over the previous quarter. https://t.co/lcYrwI28ym https://t.co/8IuF0R7MqE
1590985179581091840,Fri Nov 11 08:30:00 +0000 2022,"China's Hong Kong will further relax the social distancing measures from Nov 17, including the reopening of campsites, the HKSAR govt said Thur, adding that the Vaccine Pass requirement for certain premises will be changed from ""active checking"" to ""passive checking."" https://t.co/y8Z5bu9N97"
