id,created_at,full_text
1589042557686022144,Sat Nov 05 23:50:43 +0000 2022,@Steveamonowens @newsmax Where is your Free Hong Kong profile image?
1589042277909164032,Sat Nov 05 23:49:36 +0000 2022,"@vroomvroom_low @XlnYqVhV8sXTbiK As a local Hong Kong people, we definitely have no chance to wear those t-shirts in public."
1589042134749163522,Sat Nov 05 23:49:02 +0000 2022,I'm finally getting around to reading James Clavell's Tai-Pan. Great book and a great setting for an #ttrpg campaign. Either run it in 19th century Hong Kong or take the idea of an island or outpost on the edge of a closed empire and move it to a fantasy or SF setting. https://t.co/ebGs2fon6R
1589041435973947392,Sat Nov 05 23:46:15 +0000 2022,Glory To Hong Kong - Amador Valley High School Symphony Orchestra https://t.co/LCPHmTkear @YouTubeより
1589041376871665665,Sat Nov 05 23:46:01 +0000 2022,@MAJTOURE @KyrieIrving @NBA I did this too but it was over the arrogance &amp; condescension the coaches/players had towards us fans about the Hong Kong protests in 2019.
1589041041587720192,Sat Nov 05 23:44:41 +0000 2022,Quarter-final line-up confirmed at scintillating Hong Kong Sevens https://t.co/uuNtN8XVJH
1589040308511473664,Sat Nov 05 23:41:47 +0000 2022,Amazing news! CHECKMATE was just selected by Hong Kong International Short Film Festival via https://t.co/MqMDmgcOmK!
1589040196477411328,Sat Nov 05 23:41:20 +0000 2022,"@inmediahk Wearing mask in public only applies to ""Chinese"" looking Hong Kong people, not foreign visitors."
1589040192224202752,Sat Nov 05 23:41:19 +0000 2022,Canadian men miss out on Hong Kong Sevens Cup quarterfinals after going 1-2-0 https://t.co/GUx5sXZdEO
1589039610432102400,Sat Nov 05 23:39:00 +0000 2022,Dracula casually walked around Hong Kong and scared the hell out of an ugly street cat
1589039160425185280,Sat Nov 05 23:37:13 +0000 2022,"@liz_churchill7 Yes, remember the protests in Hong Kong?  they controlled the protests with Covid!"
1589038987389595648,Sat Nov 05 23:36:32 +0000 2022,"Today in the ARB ~ Opera in Brief: Menotti's ""The Telephone"" and ""The Medium"" at Hong Kong’s City Hall https://t.co/n4txpqFSag"
1589038591321477120,Sat Nov 05 23:34:57 +0000 2022,"@stillgray Every song was immediately memorable. I remember when I first got set lose in Hong Kong, and it just felt like the world was at my mercy. Anything could happen! Especially after the killswitch got disabled by Tracer."
1589038418465812481,Sat Nov 05 23:34:16 +0000 2022,@dom_potwor @yuanyi_z We shall sally forth from Hong Kong to fill the crown's war chests!
1589038393077694464,Sat Nov 05 23:34:10 +0000 2022,@mbrookerhk How is this a “local Hong Kong supermarket” this is a Chinese supermarket. Your products indicate this.
1589038204417724416,Sat Nov 05 23:33:25 +0000 2022,"The Hong Kong Court of Appeal has confirmed that the court should respect the effect of an exclusive jurisdiction clause in bankruptcy proceedings, just as it does in ordinary civil actions. To do otherwise, it said, would be illogical. https://t.co/im0NrpgxR5"
1589038021063606272,Sat Nov 05 23:32:41 +0000 2022,"NZ miss out on QF’s for the first time in history to contest for ninth to 16th place
#SportsNews #HongKong7s🏉 https://t.co/18Wvl9V8bN"
1589037278936305664,Sat Nov 05 23:29:44 +0000 2022,"@MissO_Ed I’ve been in Hong Kong for 6 years - plugged into Asian international school scene, feel free to ask any qs!"
1589037177555804160,Sat Nov 05 23:29:20 +0000 2022,"@__Barmy @tripperhead $10000 fine only applies to ""Chinese"" looking Hong Kong people for not wearing mask in public. Probably, Hong Kong Security Law will be violated for wearing this kind of t-shirt. Yet, this only applies to ""Chinese"" looking Hong Kong people. #HKSevens #HongKongSevens"
1589037050224943104,Sat Nov 05 23:28:50 +0000 2022,"Hong Kong Sevens 2022 kick-off times, TV details, tickets and all you need to know on day 3 https://t.co/zQQ5o9SoaG"
1589036819320295425,Sat Nov 05 23:27:55 +0000 2022,"@NoMoreNATO Good morning from Hong Kong, friends 😎"
1589036794741260288,Sat Nov 05 23:27:49 +0000 2022,"Some fat, hairy monsters invaded Hong Kong and chased a bunch of nuns"
1589036752609898498,Sat Nov 05 23:27:39 +0000 2022,@amberlynn901 I had a fist fight with my dad.........so I was out of the house at 18.  The tricky part was that I was sent back to the US from Hong Kong. I didn't see the old man for 5yrs.....my sister for 2 1/2 yrs and Mom for 2 yrs....I was solo against the world.
1589036430743199749,Sat Nov 05 23:26:22 +0000 2022,@Fakirh17 @thatboyvince_1 @Legodrules @CMoGoodie760 @SaycheeseDGTL No they weren’t at china? what?! They were about to play a pre season game there and how was that tweet uninformed? He knew and everyone knew what was happening with Hong Kong. China did not even hold the players hostage but the players love their money.
1589035813697822720,Sat Nov 05 23:23:55 +0000 2022,"👏 Getting the job done

📺 @beINSPORTS_AUS @kayosports

#HK7s #Aussie7s 

https://t.co/UXsq00oo3o"
1589035648417419265,Sat Nov 05 23:23:16 +0000 2022,"NZ miss out on QF’s for the first time in history to contest for ninth to 16th place
#SportsNews #HongKong7s🏉 https://t.co/y5UlImrwCq"
1589035321756618752,Sat Nov 05 23:21:58 +0000 2022,@Karllacey3rd @wooddroffe @Care4Calais You can’t apply for asylum in the UK without being here (unless you are from Hong Kong or Ukraine - which just demonstrates it’s perfectly possible) https://t.co/p1BTPFles4
1589035017421746176,Sat Nov 05 23:20:45 +0000 2022,Rosewood Residences Hong Kong | RESIDENCE REVIEW #LuxuryTravel #Travel #Luxury #LuxuryHotel https://t.co/OsDV7BrRqz
1589034895703420928,Sat Nov 05 23:20:16 +0000 2022,🇭🇰Attempted Sportwashing ❌#HongKong #Rugby https://t.co/KeMMeuAW34
