id,created_at,full_text
1589805852554571776,Tue Nov 08 02:23:47 +0000 2022,China is much bad than this. https://t.co/jX9dZGtqK2
1589805848989425664,Tue Nov 08 02:23:46 +0000 2022,@PondOfCOYS @yafriendray TikTok is China’s Trojan Horse. Get with it Ray and delete your account!
1589805842177863680,Tue Nov 08 02:23:44 +0000 2022,"@JoeBiden Wow what a great idea. Let's make abortion federally in exchange for destruction of our constitution, war,  loss of our wealth, strengthening of China so they can win a war against us, then after all of that the one world government can take over. All of that for abortions."
1589805830769061894,Tue Nov 08 02:23:41 +0000 2022,"@penkala_peter @JamesGRickards @vital_metals @ucore REE is no exception to recessionary pressures. It ain't copper, but if Consumer demand drops in China, EU &amp;/or US for electro-domestic goods, &amp; EV rollouts slump on recession + chip shortages, it's a bumpy ride. But global policy has set the demand &amp; the long-term trend."
1589805814789083137,Tue Nov 08 02:23:38 +0000 2022,"Upholding the people-centered principle, the Communist Party of China and the Chinese government have attached great importance to countering telecom and online fraud. Equal importance has been given to both combat and control. An efficient multi-department collaborative working"
1589805814617108481,Tue Nov 08 02:23:38 +0000 2022,"Upholding the people-centered principle, the Communist Party of China and the Chinese government have attached great importance to countering telecom and online fraud. Equal importance has been given to both combat and control. An efficient multi-department collaborative working"
1589805799052021760,Tue Nov 08 02:23:34 +0000 2022,@SawyerMerritt MSM will likely spin this as a demand problem. It's not. $TSLA is ensuring that every EV they make in Q4 for China gets delivered in Q4. They're smoothing out deliveries over the entire quarter instead of relying on a December rush. See front-loaded discount in November.
1589805796111843329,Tue Nov 08 02:23:33 +0000 2022,"@Zokozochan @VesperAegis @BrandiKruse So, because China has a bigger impact, the US impact doesn't matter? Sure, China has about twice our emissions. We also have almost as much as the next 3 countries after us, and we still have higher per capita emissions than China. You asked what impact we have.  There it is."
1589805793737834496,Tue Nov 08 02:23:33 +0000 2022,"@nathanlawkc Immense talents in China, this must continue go viral in China. The Pooh is pissed🤣"
1589805786670465024,Tue Nov 08 02:23:31 +0000 2022,"@xenonclub2007 We are automotive lighting factory in China, we can help you with good price."
1589805785714163712,Tue Nov 08 02:23:31 +0000 2022,"#China imprisons 2 #Tibetan monks for sending donations to #DalaiLama

@TibetCollective  @Tenam108  @WilliamYang120  @voiceoffighters
@dorjecat  @emilyjodell  @CECCgov
@SamWalton  @benedictrogers
@badiucao  @10MHindus  @BraveMediaAus  @FLD_China
https://t.co/1LhofGKLDn"
1589805776025292800,Tue Nov 08 02:23:28 +0000 2022,@POTUS * nor are YOU allowed to take MILLIONS from CHINA.
1589805774112714752,Tue Nov 08 02:23:28 +0000 2022,feel like allegations that the PRC consulate in Toronto was covertly directing six-figure donations to federal election candidates in Canada should be bigger news on China Twitter than it seems to have been? https://t.co/yS3d5ujWF9
1589805771235397632,Tue Nov 08 02:23:27 +0000 2022,@bblock29 Lone Skum is the sock puppet. Saudi Arabia and China bought the election. https://t.co/wol1rXhqqX
